,action,instance_id,step,type,strtype
14407,8,6447,1,"['14', '16']","['14', '16']"
14408,7,6447,2,['26'],['26']
14409,6,6447,3,['16'],['16']
14410,5,6447,4,"['24', '24']","['24', '24']"
14411,1,6447,5,"['26', '24']","['26', '24']"
14412,7,6447,6,['26'],['26']
14413,5,6447,7,['24'],['24']
14414,4,6447,8,['24'],['24']
14415,4,6447,9,['24'],['24']
14416,9,6447,10,['14'],['14']
14417,9,6448,0,['26'],['26']
14418,8,6448,1,"['24', '26']","['24', '26']"
14419,8,6448,2,['24'],['24']
14420,9,6448,3,['26'],['26']
14421,7,6448,4,"['14', '14']","['14', '14']"
14422,7,6448,5,['14'],['14']
14423,6,6448,6,['16'],['16']
14424,8,6448,7,['24'],['24']
14425,5,6448,8,"['24', '24']","['24', '24']"
14426,5,6448,9,['24'],['24']
14427,1,6448,10,"['16', '14']","['16', '14']"
14428,9,6449,0,['24'],['24']
14429,8,6449,1,['14'],['14']
14430,8,6449,2,"['14', '14']","['14', '14']"
14431,9,6449,3,"['24', '24']","['24', '24']"
14432,7,6449,4,['26'],['26']
14433,9,6449,5,['24'],['24']
14434,7,6449,6,['26'],['26']
14435,6,6449,7,['16'],['16']
14436,5,6449,8,"['14', '16']","['14', '16']"
14437,9,6449,9,['24'],['24']
14438,1,6449,10,"['24', '26']","['24', '26']"
14439,9,6450,0,['16'],['16']
14440,8,6450,1,['24'],['24']
14441,8,6450,2,['24'],['24']
14442,7,6450,3,"['24', '26']","['24', '26']"
14443,8,6450,4,"['24', '24']","['24', '24']"
14444,6,6450,5,"['14', '16']","['14', '16']"
14445,6,6450,6,['14'],['14']
14446,5,6450,7,['26'],['26']
14447,5,6450,8,['26'],['26']
14448,4,6450,9,"['14', '14']","['14', '14']"
14449,7,6450,10,['24'],['24']
14450,9,6451,0,['24'],['24']
14451,9,6451,1,['24'],['24']
14452,9,6451,2,"['24', '24']","['24', '24']"
14453,8,6451,3,['26'],['26']
14454,7,6451,4,['14'],['14']
14455,6,6451,5,['16'],['16']
14456,5,6451,6,"['14', '16']","['14', '16']"
14457,9,6451,7,['24'],['24']
14458,7,6451,8,"['14', '14']","['14', '14']"
14459,1,6451,9,"['24', '26']","['24', '26']"
14460,8,6451,10,['26'],['26']
14461,9,6452,0,"['26', '24']","['26', '24']"
14462,8,6452,1,['14'],['14']
14463,7,6452,2,['24'],['24']
14464,7,6452,3,['24'],['24']
14465,6,6452,4,['16'],['16']
14466,7,6452,5,['24'],['24']
14467,9,6452,6,['26'],['26']
14468,8,6452,7,"['14', '14']","['14', '14']"
14469,5,6452,8,['26'],['26']
14470,1,6452,9,"['14', '16']","['14', '16']"
14471,4,6452,10,"['24', '24']","['24', '24']"
14472,9,6453,0,"['24', '24']","['24', '24']"
14473,8,6453,1,['14'],['14']
14474,7,6453,2,"['14', '16']","['14', '16']"
14475,9,6453,3,['24'],['24']
14476,9,6453,4,['24'],['24']
14477,6,6453,5,"['26', '24']","['26', '24']"
14478,8,6453,6,"['14', '14']","['14', '14']"
14479,5,6453,7,['26'],['26']
14480,5,6453,8,['26'],['26']
14481,9,6453,9,['24'],['24']
14482,4,6453,10,['16'],['16']
14483,9,6454,0,['26'],['26']
14484,8,6454,1,['16'],['16']
14485,7,6454,2,"['14', '14']","['14', '14']"
14486,6,6454,3,"['16', '14']","['16', '14']"
14487,9,6454,4,['26'],['26']
14488,5,6454,5,"['24', '24']","['24', '24']"
14489,5,6454,6,['24'],['24']
14490,1,6454,7,"['26', '24']","['26', '24']"
14491,7,6454,8,['14'],['14']
14492,4,6454,9,['24'],['24']
14493,4,6454,10,['24'],['24']
14494,9,6455,0,['24'],['24']
14495,8,6455,1,['26'],['26']
14496,7,6455,2,"['24', '26']","['24', '26']"
14497,9,6455,3,['24'],['24']
14498,8,6455,4,['26'],['26']
14499,6,6455,5,"['14', '14']","['14', '14']"
14500,9,6455,6,['24'],['24']
14501,5,6455,7,['16'],['16']
14502,1,6455,8,"['14', '16']","['14', '16']"
14503,6,6455,9,['14'],['14']
14504,9,6455,10,"['24', '24']","['24', '24']"
14505,9,6456,0,['24'],['24']
14506,8,6456,1,['26'],['26']
14507,7,6456,2,"['14', '14']","['14', '14']"
14508,6,6456,3,"['14', '16']","['14', '16']"
14509,5,6456,4,"['24', '26']","['24', '26']"
14510,9,6456,5,['24'],['24']
14511,7,6456,6,['14'],['14']
14512,9,6456,7,"['24', '24']","['24', '24']"
14513,9,6456,8,['24'],['24']
14514,4,6456,9,['16'],['16']
14515,8,6456,10,['26'],['26']
14516,9,6457,0,"['14', '14']","['14', '14']"
14517,8,6457,1,['26'],['26']
14518,9,6457,2,['14'],['14']
14519,8,6457,3,['26'],['26']
14520,7,6457,4,"['16', '14']","['16', '14']"
14521,6,6457,5,['24'],['24']
14522,5,6457,6,['16'],['16']
14523,1,6457,7,"['24', '26']","['24', '26']"
14524,6,6457,8,['24'],['24']
14525,6,6457,9,['24'],['24']
14526,4,6457,10,"['24', '24']","['24', '24']"
14527,9,6458,0,['16'],['16']
14528,8,6458,1,['24'],['24']
14529,7,6458,2,"['14', '14']","['14', '14']"
14530,6,6458,3,['26'],['26']
14531,5,6458,4,"['16', '14']","['16', '14']"
14532,7,6458,5,['14'],['14']
14533,6,6458,6,['26'],['26']
14534,8,6458,7,"['24', '24']","['24', '24']"
14535,8,6458,8,['24'],['24']
14536,1,6458,9,"['24', '26']","['24', '26']"
14537,4,6458,10,['24'],['24']
14538,9,6459,0,['26'],['26']
14539,8,6459,1,['14'],['14']
14540,7,6459,2,"['14', '16']","['14', '16']"
14541,6,6459,3,['24'],['24']
14542,6,6459,4,['24'],['24']
14543,5,6459,5,"['26', '24']","['26', '24']"
14544,6,6459,6,['24'],['24']
14545,8,6459,7,"['14', '14']","['14', '14']"
14546,9,6459,8,['26'],['26']
14547,4,6459,9,['16'],['16']
14548,1,6459,10,"['24', '24']","['24', '24']"
14549,9,6460,0,['24'],['24']
14550,9,6460,1,['24'],['24']
14551,8,6460,2,['16'],['16']
14552,9,6460,3,"['24', '24']","['24', '24']"
14553,7,6460,4,"['24', '26']","['24', '26']"
14554,6,6460,5,['14'],['14']
14555,5,6460,6,"['14', '16']","['14', '16']"
14556,9,6460,7,['24'],['24']
14557,6,6460,8,"['14', '14']","['14', '14']"
14558,4,6460,9,['26'],['26']
14559,3,6460,10,['26'],['26']
14560,9,6461,0,"['14', '14']","['14', '14']"
14561,8,6461,1,"['24', '24']","['24', '24']"
14562,8,6461,2,['24'],['24']
14563,7,6461,3,"['26', '24']","['26', '24']"
14564,6,6461,4,['26'],['26']
14565,8,6461,5,['24'],['24']
14566,5,6461,6,"['16', '14']","['16', '14']"
14567,9,6461,7,['14'],['14']
14568,6,6461,8,['26'],['26']
14569,4,6461,9,['24'],['24']
14570,3,6461,10,['16'],['16']
14571,9,6462,0,['24'],['24']
14572,8,6462,1,"['14', '16']","['14', '16']"
14573,7,6462,2,['26'],['26']
14574,9,6462,3,"['24', '24']","['24', '24']"
14575,6,6462,4,"['24', '26']","['24', '26']"
14576,9,6462,5,['24'],['24']
14577,8,6462,6,"['14', '14']","['14', '14']"
14578,7,6462,7,['26'],['26']
14579,9,6462,8,['24'],['24']
14580,5,6462,9,['16'],['16']
14581,4,6462,10,['14'],['14']
14582,9,6463,0,['14'],['14']
14583,8,6463,1,['26'],['26']
14584,7,6463,2,"['24', '26']","['24', '26']"
14585,7,6463,3,['24'],['24']
14586,8,6463,4,['26'],['26']
14587,6,6463,5,['24'],['24']
14588,5,6463,6,['16'],['16']
14589,6,6463,7,['24'],['24']
14590,9,6463,8,"['14', '14']","['14', '14']"
14591,4,6463,9,"['24', '24']","['24', '24']"
14592,1,6463,10,"['14', '16']","['14', '16']"
14593,9,6464,0,['24'],['24']
14594,8,6464,1,['16'],['16']
14595,7,6464,2,"['24', '26']","['24', '26']"
14596,6,6464,3,['14'],['14']
14597,5,6464,4,['26'],['26']
14598,9,6464,5,['24'],['24']
14599,9,6464,6,['24'],['24']
14600,6,6464,7,"['14', '14']","['14', '14']"
14601,9,6464,8,"['24', '24']","['24', '24']"
14602,5,6464,9,['26'],['26']
14603,1,6464,10,"['14', '16']","['14', '16']"
14604,9,6465,0,"['24', '24']","['24', '24']"
14605,8,6465,1,['26'],['26']
14606,7,6465,2,['14'],['14']
14607,6,6465,3,['16'],['16']
14608,7,6465,4,"['14', '14']","['14', '14']"
14609,5,6465,5,"['26', '24']","['26', '24']"
14610,9,6465,6,['24'],['24']
14611,8,6465,7,['26'],['26']
14612,9,6465,8,['24'],['24']
14613,1,6465,9,"['16', '14']","['16', '14']"
14614,9,6465,10,['24'],['24']
14615,9,6466,0,['14'],['14']
14616,8,6466,1,['26'],['26']
14617,7,6466,2,['16'],['16']
14618,6,6466,3,['24'],['24']
14619,8,6466,4,['26'],['26']
14620,9,6466,5,"['14', '14']","['14', '14']"
14621,6,6466,6,"['24', '24']","['24', '24']"
14622,5,6466,7,"['14', '16']","['14', '16']"
14623,1,6466,8,"['26', '24']","['26', '24']"
14624,4,6466,9,['24'],['24']
14625,4,6466,10,['24'],['24']
14626,9,6467,0,['24'],['24']
14627,8,6467,1,"['24', '26']","['24', '26']"
14628,7,6467,2,['14'],['14']
14629,7,6467,3,"['14', '14']","['14', '14']"
14630,6,6467,4,"['16', '14']","['16', '14']"
14631,5,6467,5,['26'],['26']
14632,5,6467,6,['26'],['26']
14633,9,6467,7,"['24', '24']","['24', '24']"
14634,9,6467,8,['24'],['24']
14635,9,6467,9,['24'],['24']
14636,4,6467,10,['16'],['16']
14637,9,6468,0,['14'],['14']
14638,8,6468,1,"['26', '24']","['26', '24']"
14639,7,6468,2,['16'],['16']
14640,8,6468,3,['26'],['26']
14641,6,6468,4,"['24', '24']","['24', '24']"
14642,6,6468,5,['24'],['24']
14643,5,6468,6,['26'],['26']
14644,1,6468,7,"['16', '14']","['16', '14']"
14645,9,6468,8,"['14', '14']","['14', '14']"
14646,4,6468,9,['24'],['24']
14647,4,6468,10,['24'],['24']
14648,9,6469,0,['24'],['24']
14649,8,6469,1,['26'],['26']
14650,7,6469,2,['16'],['16']
14651,9,6469,3,['24'],['24']
14652,9,6469,4,"['24', '24']","['24', '24']"
14653,8,6469,5,['26'],['26']
14654,6,6469,6,['14'],['14']
14655,6,6469,7,"['14', '14']","['14', '14']"
14656,9,6469,8,['24'],['24']
14657,5,6469,9,"['14', '16']","['14', '16']"
14658,1,6469,10,"['26', '24']","['26', '24']"
14659,9,6470,0,['24'],['24']
14660,9,6470,1,['24'],['24']
14661,8,6470,2,"['14', '16']","['14', '16']"
14662,7,6470,3,['26'],['26']
14663,8,6470,4,['14'],['14']
14664,6,6470,5,"['24', '26']","['24', '26']"
14665,7,6470,6,['26'],['26']
14666,9,6470,7,"['24', '24']","['24', '24']"
14667,9,6470,8,['24'],['24']
14668,5,6470,9,"['14', '14']","['14', '14']"
14669,4,6470,10,['16'],['16']
14670,9,6471,0,['14'],['14']
14671,8,6471,1,['24'],['24']
14672,9,6471,2,"['14', '14']","['14', '14']"
14673,8,6471,3,['24'],['24']
14674,8,6471,4,"['24', '24']","['24', '24']"
14675,7,6471,5,['16'],['16']
14676,6,6471,6,['24'],['24']
14677,5,6471,7,['26'],['26']
14678,1,6471,8,"['26', '24']","['26', '24']"
14679,5,6471,9,['26'],['26']
14680,6,6471,10,"['16', '14']","['16', '14']"
14681,9,6472,0,"['26', '24']","['26', '24']"
14682,8,6472,1,"['14', '14']","['14', '14']"
14683,7,6472,2,['16'],['16']
14684,6,6472,3,"['24', '24']","['24', '24']"
14685,6,6472,4,['24'],['24']
14686,8,6472,5,['14'],['14']
14687,5,6472,6,['24'],['24']
14688,9,6472,7,['26'],['26']
14689,4,6472,8,['26'],['26']
14690,1,6472,9,"['14', '16']","['14', '16']"
14691,5,6472,10,['24'],['24']
14692,9,6473,0,['24'],['24']
14693,9,6473,1,['24'],['24']
14694,8,6473,2,['26'],['26']
14695,8,6473,3,['26'],['26']
14696,7,6473,4,['14'],['14']
14697,6,6473,5,"['26', '24']","['26', '24']"
14698,5,6473,6,['16'],['16']
14699,9,6473,7,"['24', '24']","['24', '24']"
14700,1,6473,8,"['14', '16']","['14', '16']"
14701,9,6473,9,['24'],['24']
14702,7,6473,10,"['14', '14']","['14', '14']"
14703,9,6474,0,"['14', '14']","['14', '14']"
14704,8,6474,1,['24'],['24']
14705,8,6474,2,['24'],['24']
14706,8,6474,3,"['24', '24']","['24', '24']"
14707,7,6474,4,"['26', '24']","['26', '24']"
14708,6,6474,5,['26'],['26']
14709,5,6474,6,"['16', '14']","['16', '14']"
14710,4,6474,7,['16'],['16']
14711,3,6474,8,['24'],['24']
14712,6,6474,9,['26'],['26']
14713,9,6474,10,['14'],['14']
14714,9,6475,0,"['16', '14']","['16', '14']"
14715,8,6475,1,"['14', '14']","['14', '14']"
14716,7,6475,2,"['24', '26']","['24', '26']"
14717,7,6475,3,['24'],['24']
14718,6,6475,4,['24'],['24']
14719,9,6475,5,['16'],['16']
14720,8,6475,6,['14'],['14']
14721,6,6475,7,"['24', '24']","['24', '24']"
14722,5,6475,8,['26'],['26']
14723,5,6475,9,['26'],['26']
14724,4,6475,10,['24'],['24']
14725,9,6476,0,['26'],['26']
14726,8,6476,1,"['16', '14']","['16', '14']"
14727,7,6476,2,"['24', '24']","['24', '24']"
14728,7,6476,3,['24'],['24']
14729,6,6476,4,['14'],['14']
14730,5,6476,5,['24'],['24']
14731,6,6476,6,"['14', '14']","['14', '14']"
14732,9,6476,7,['26'],['26']
14733,8,6476,8,['16'],['16']
14734,1,6476,9,"['26', '24']","['26', '24']"
14735,5,6476,10,['24'],['24']
14736,9,6477,0,['24'],['24']
14737,8,6477,1,['26'],['26']
14738,9,6477,2,['24'],['24']
14739,7,6477,3,"['14', '14']","['14', '14']"
14740,6,6477,4,"['24', '26']","['24', '26']"
14741,8,6477,5,['26'],['26']
14742,5,6477,6,"['14', '16']","['14', '16']"
14743,4,6477,7,['16'],['16']
14744,9,6477,8,"['24', '24']","['24', '24']"
14745,9,6477,9,['24'],['24']
14746,7,6477,10,['14'],['14']
14747,9,6478,0,"['26', '24']","['26', '24']"
14748,8,6478,1,"['14', '14']","['14', '14']"
14749,8,6478,2,['14'],['14']
14750,7,6478,3,['24'],['24']
14751,6,6478,4,['16'],['16']
14752,7,6478,5,['24'],['24']
14753,9,6478,6,['26'],['26']
14754,5,6478,7,"['24', '24']","['24', '24']"
14755,7,6478,8,['24'],['24']
14756,4,6478,9,['26'],['26']
14757,1,6478,10,"['14', '16']","['14', '16']"
14758,9,6479,0,"['24', '24']","['24', '24']"
14759,8,6479,1,['14'],['14']
14760,8,6479,2,"['14', '14']","['14', '14']"
14761,9,6479,3,['24'],['24']
14762,9,6479,4,['24'],['24']
14763,7,6479,5,['26'],['26']
14764,6,6479,6,"['24', '26']","['24', '26']"
14765,5,6479,7,"['16', '14']","['16', '14']"
14766,7,6479,8,['26'],['26']
14767,4,6479,9,['16'],['16']
14768,9,6479,10,['24'],['24']
14769,9,6480,0,"['14', '16']","['14', '16']"
14770,8,6480,1,['16'],['16']
14771,7,6480,2,['24'],['24']
14772,7,6480,3,"['24', '24']","['24', '24']"
14773,6,6480,4,['24'],['24']
14774,5,6480,5,"['26', '24']","['26', '24']"
14775,4,6480,6,['26'],['26']
14776,9,6480,7,['14'],['14']
14777,1,6480,8,"['14', '14']","['14', '14']"
14778,3,6480,9,['26'],['26']
14779,6,6480,10,['24'],['24']
14780,9,6481,0,"['14', '16']","['14', '16']"
14781,8,6481,1,"['24', '26']","['24', '26']"
14782,8,6481,2,['24'],['24']
14783,8,6481,3,['24'],['24']
14784,7,6481,4,['16'],['16']
14785,6,6481,5,['26'],['26']
14786,9,6481,6,['14'],['14']
14787,5,6481,7,['24'],['24']
14788,4,6481,8,"['14', '14']","['14', '14']"
14789,6,6481,9,['26'],['26']
14790,5,6481,10,"['24', '24']","['24', '24']"
14791,9,6482,0,['24'],['24']
14792,8,6482,1,"['16', '14']","['16', '14']"
14793,7,6482,2,['26'],['26']
14794,8,6482,3,['16'],['16']
14795,6,6482,4,['14'],['14']
14796,9,6482,5,"['24', '24']","['24', '24']"
14797,9,6482,6,['24'],['24']
14798,6,6482,7,"['14', '14']","['14', '14']"
14799,9,6482,8,['24'],['24']
14800,5,6482,9,"['26', '24']","['26', '24']"
14801,7,6482,10,['26'],['26']
14802,9,6483,0,['14'],['14']
14803,8,6483,1,['16'],['16']
14804,9,6483,2,"['14', '14']","['14', '14']"
14805,7,6483,3,"['14', '16']","['14', '16']"
14806,6,6483,4,"['24', '24']","['24', '24']"
14807,5,6483,5,['26'],['26']
14808,5,6483,6,['26'],['26']
14809,6,6483,7,['24'],['24']
14810,4,6483,8,['24'],['24']
14811,1,6483,9,"['24', '26']","['24', '26']"
14812,4,6483,10,['24'],['24']
14813,9,6484,0,['24'],['24']
14814,8,6484,1,['26'],['26']
14815,7,6484,2,"['26', '24']","['26', '24']"
14816,6,6484,3,['16'],['16']
14817,5,6484,4,['14'],['14']
14818,8,6484,5,['26'],['26']
14819,1,6484,6,"['14', '16']","['14', '16']"
14820,5,6484,7,"['14', '14']","['14', '14']"
14821,9,6484,8,"['24', '24']","['24', '24']"
14822,9,6484,9,['24'],['24']
14823,9,6484,10,['24'],['24']
14824,9,6485,0,"['24', '24']","['24', '24']"
14825,9,6485,1,['24'],['24']
14826,8,6485,2,['16'],['16']
14827,9,6485,3,['24'],['24']
14828,7,6485,4,['26'],['26']
14829,6,6485,5,"['16', '14']","['16', '14']"
14830,5,6485,6,['14'],['14']
14831,1,6485,7,"['26', '24']","['26', '24']"
14832,5,6485,8,"['14', '14']","['14', '14']"
14833,9,6485,9,['24'],['24']
14834,7,6485,10,['26'],['26']
14835,9,6486,0,['16'],['16']
14836,8,6486,1,"['16', '14']","['16', '14']"
14837,7,6486,2,['24'],['24']
14838,6,6486,3,['14'],['14']
14839,5,6486,4,['26'],['26']
14840,1,6486,5,"['24', '26']","['24', '26']"
14841,6,6486,6,"['14', '14']","['14', '14']"
14842,5,6486,7,['26'],['26']
14843,7,6486,8,"['24', '24']","['24', '24']"
14844,4,6486,9,['24'],['24']
14845,4,6486,10,['24'],['24']
14846,9,6487,0,"['26', '24']","['26', '24']"
14847,8,6487,1,['14'],['14']
14848,7,6487,2,['24'],['24']
14849,6,6487,3,"['14', '16']","['14', '16']"
14850,7,6487,4,"['24', '24']","['24', '24']"
14851,5,6487,5,['24'],['24']
14852,9,6487,6,['26'],['26']
14853,5,6487,7,['24'],['24']
14854,4,6487,8,['16'],['16']
14855,3,6487,9,['26'],['26']
14856,8,6487,10,"['14', '14']","['14', '14']"
14857,9,6488,0,"['24', '26']","['24', '26']"
14858,8,6488,1,['26'],['26']
14859,7,6488,2,['16'],['16']
14860,9,6488,3,"['24', '24']","['24', '24']"
14861,6,6488,4,['24'],['24']
14862,6,6488,5,['24'],['24']
14863,5,6488,6,"['14', '14']","['14', '14']"
14864,6,6488,7,['24'],['24']
14865,1,6488,8,"['14', '16']","['14', '16']"
14866,8,6488,9,['26'],['26']
14867,5,6488,10,['14'],['14']
14868,9,6489,0,['26'],['26']
14869,8,6489,1,['24'],['24']
14870,7,6489,2,"['16', '14']","['16', '14']"
14871,8,6489,3,"['24', '24']","['24', '24']"
14872,6,6489,4,['14'],['14']
14873,5,6489,5,"['26', '24']","['26', '24']"
14874,8,6489,6,['24'],['24']
14875,6,6489,7,"['14', '14']","['14', '14']"
14876,9,6489,8,['26'],['26']
14877,4,6489,9,['24'],['24']
14878,3,6489,10,['16'],['16']
14879,9,6490,0,"['14', '14']","['14', '14']"
14880,8,6490,1,['26'],['26']
14881,7,6490,2,"['16', '14']","['16', '14']"
14882,6,6490,3,"['24', '26']","['24', '26']"
14883,5,6490,4,"['24', '24']","['24', '24']"
14884,4,6490,5,['16'],['16']
14885,6,6490,6,['24'],['24']
14886,5,6490,7,['24'],['24']
14887,3,6490,8,['24'],['24']
14888,9,6490,9,['14'],['14']
14889,8,6490,10,['26'],['26']
14890,9,6491,0,['26'],['26']
14891,8,6491,1,"['14', '14']","['14', '14']"
14892,7,6491,2,"['24', '24']","['24', '24']"
14893,8,6491,3,['14'],['14']
14894,6,6491,4,"['16', '14']","['16', '14']"
14895,7,6491,5,['24'],['24']
14896,5,6491,6,['16'],['16']
14897,1,6491,7,"['26', '24']","['26', '24']"
14898,4,6491,8,['24'],['24']
14899,9,6491,9,['26'],['26']
14900,4,6491,10,['24'],['24']
14901,9,6492,0,['24'],['24']
14902,8,6492,1,"['24', '26']","['24', '26']"
14903,7,6492,2,['16'],['16']
14904,9,6492,3,"['24', '24']","['24', '24']"
14905,6,6492,4,"['14', '14']","['14', '14']"
14906,6,6492,5,['14'],['14']
14907,5,6492,6,['26'],['26']
14908,5,6492,7,['26'],['26']
14909,1,6492,8,"['16', '14']","['16', '14']"
14910,9,6492,9,['24'],['24']
14911,9,6492,10,['24'],['24']
14912,9,6493,0,"['14', '16']","['14', '16']"
14913,9,6493,1,"['14', '14']","['14', '14']"
14914,8,6493,2,['16'],['16']
14915,7,6493,3,['24'],['24']
14916,6,6493,4,['14'],['14']
14917,5,6493,5,['26'],['26']
14918,7,6493,6,['24'],['24']
14919,4,6493,7,"['24', '24']","['24', '24']"
14920,7,6493,8,['24'],['24']
14921,5,6493,9,['26'],['26']
14922,1,6493,10,"['26', '24']","['26', '24']"
14923,9,6494,0,['24'],['24']
14924,9,6494,1,"['24', '24']","['24', '24']"
14925,8,6494,2,"['14', '14']","['14', '14']"
14926,9,6494,3,['24'],['24']
14927,7,6494,4,['26'],['26']
14928,6,6494,5,['16'],['16']
14929,8,6494,6,['14'],['14']
14930,9,6494,7,['24'],['24']
14931,7,6494,8,['26'],['26']
14932,5,6494,9,"['26', '24']","['26', '24']"
14933,1,6494,10,"['14', '16']","['14', '16']"
14934,9,6495,0,['14'],['14']
14935,8,6495,1,"['26', '24']","['26', '24']"
14936,8,6495,2,['26'],['26']
14937,9,6495,3,"['14', '14']","['14', '14']"
14938,7,6495,4,"['16', '14']","['16', '14']"
14939,6,6495,5,['24'],['24']
14940,6,6495,6,['24'],['24']
14941,5,6495,7,['26'],['26']
14942,6,6495,8,['24'],['24']
14943,4,6495,9,"['24', '24']","['24', '24']"
14944,3,6495,10,['16'],['16']
14945,9,6496,0,"['24', '24']","['24', '24']"
14946,8,6496,1,['26'],['26']
14947,9,6496,2,['24'],['24']
14948,9,6496,3,['24'],['24']
14949,7,6496,4,['16'],['16']
14950,6,6496,5,['14'],['14']
14951,8,6496,6,['26'],['26']
14952,5,6496,7,"['14', '16']","['14', '16']"
14953,6,6496,8,"['14', '14']","['14', '14']"
14954,1,6496,9,"['26', '24']","['26', '24']"
14955,9,6496,10,['24'],['24']
14956,9,6497,0,['14'],['14']
14957,8,6497,1,['24'],['24']
14958,8,6497,2,['24'],['24']
14959,7,6497,3,"['14', '16']","['14', '16']"
14960,8,6497,4,"['24', '24']","['24', '24']"
14961,6,6497,5,['26'],['26']
14962,6,6497,6,['26'],['26']
14963,5,6497,7,"['24', '26']","['24', '26']"
14964,5,6497,8,['24'],['24']
14965,4,6497,9,['16'],['16']
14966,9,6497,10,"['14', '14']","['14', '14']"
14967,9,6498,0,['24'],['24']
14968,8,6498,1,"['14', '16']","['14', '16']"
14969,8,6498,2,"['14', '14']","['14', '14']"
14970,9,6498,3,['24'],['24']
14971,7,6498,4,"['26', '24']","['26', '24']"
14972,6,6498,5,['26'],['26']
14973,9,6498,6,['24'],['24']
14974,9,6498,7,"['24', '24']","['24', '24']"
14975,5,6498,8,['16'],['16']
14976,4,6498,9,['14'],['14']
14977,6,6498,10,['26'],['26']
14978,9,6499,0,['26'],['26']
14979,8,6499,1,['24'],['24']
14980,7,6499,2,['14'],['14']
14981,9,6499,3,['26'],['26']
14982,6,6499,4,"['26', '24']","['26', '24']"
14983,8,6499,5,['24'],['24']
14984,8,6499,6,['24'],['24']
14985,5,6499,7,"['24', '24']","['24', '24']"
14986,7,6499,8,"['14', '14']","['14', '14']"
14987,4,6499,9,['16'],['16']
14988,1,6499,10,"['16', '14']","['16', '14']"
14989,9,6500,0,['24'],['24']
14990,8,6500,1,['14'],['14']
14991,9,6500,2,['24'],['24']
14992,7,6500,3,['26'],['26']
14993,6,6500,4,"['26', '24']","['26', '24']"
14994,7,6500,5,['26'],['26']
14995,5,6500,6,"['14', '16']","['14', '16']"
14996,4,6500,7,['16'],['16']
14997,9,6500,8,['24'],['24']
14998,9,6500,9,"['24', '24']","['24', '24']"
14999,8,6500,10,"['14', '14']","['14', '14']"
15000,9,6501,0,['24'],['24']
15001,9,6501,1,['24'],['24']
15002,9,6501,2,['24'],['24']
15003,8,6501,3,"['26', '24']","['26', '24']"
15004,7,6501,4,"['16', '14']","['16', '14']"
15005,6,6501,5,['14'],['14']
15006,5,6501,6,['16'],['16']
15007,9,6501,7,"['24', '24']","['24', '24']"
15008,8,6501,8,['26'],['26']
15009,6,6501,9,"['14', '14']","['14', '14']"
15010,4,6501,10,['26'],['26']
15011,9,6502,0,['26'],['26']
15012,8,6502,1,['24'],['24']
15013,8,6502,2,['24'],['24']
15014,7,6502,3,"['16', '14']","['16', '14']"
15015,6,6502,4,"['24', '26']","['24', '26']"
15016,5,6502,5,['16'],['16']
15017,9,6502,6,['26'],['26']
15018,4,6502,7,"['14', '14']","['14', '14']"
15019,8,6502,8,"['24', '24']","['24', '24']"
15020,3,6502,9,['14'],['14']
15021,6,6502,10,['24'],['24']
15022,9,6503,0,['24'],['24']
15023,8,6503,1,['26'],['26']
15024,7,6503,2,"['16', '14']","['16', '14']"
15025,9,6503,3,"['24', '24']","['24', '24']"
15026,8,6503,4,['26'],['26']
15027,6,6503,5,['16'],['16']
15028,9,6503,6,['24'],['24']
15029,9,6503,7,['24'],['24']
15030,5,6503,8,"['14', '14']","['14', '14']"
15031,5,6503,9,['14'],['14']
15032,1,6503,10,"['24', '26']","['24', '26']"
15033,9,6504,0,"['26', '24']","['26', '24']"
15034,8,6504,1,"['14', '14']","['14', '14']"
15035,9,6504,2,['26'],['26']
15036,7,6504,3,['24'],['24']
15037,6,6504,4,['16'],['16']
15038,5,6504,5,['26'],['26']
15039,1,6504,6,"['16', '14']","['16', '14']"
15040,7,6504,7,"['24', '24']","['24', '24']"
15041,4,6504,8,['24'],['24']
15042,8,6504,9,['14'],['14']
15043,4,6504,10,['24'],['24']
15044,9,6505,0,"['24', '26']","['24', '26']"
15045,8,6505,1,['16'],['16']
15046,7,6505,2,"['14', '16']","['14', '16']"
15047,6,6505,3,"['14', '14']","['14', '14']"
15048,5,6505,4,['26'],['26']
15049,7,6505,5,['14'],['14']
15050,9,6505,6,"['24', '24']","['24', '24']"
15051,4,6505,7,['24'],['24']
15052,5,6505,8,['26'],['26']
15053,4,6505,9,['24'],['24']
15054,3,6505,10,['24'],['24']
15055,9,6506,0,['16'],['16']
15056,8,6506,1,['24'],['24']
15057,7,6506,2,"['16', '14']","['16', '14']"
15058,6,6506,3,['14'],['14']
15059,8,6506,4,['24'],['24']
15060,8,6506,5,"['24', '24']","['24', '24']"
15061,5,6506,6,['24'],['24']
15062,4,6506,7,['26'],['26']
15063,1,6506,8,"['24', '26']","['24', '26']"
15064,6,6506,9,"['14', '14']","['14', '14']"
15065,3,6506,10,['26'],['26']
15066,9,6507,0,['24'],['24']
15067,8,6507,1,['14'],['14']
15068,7,6507,2,['26'],['26']
15069,9,6507,3,"['24', '24']","['24', '24']"
15070,8,6507,4,"['14', '14']","['14', '14']"
15071,9,6507,5,['24'],['24']
15072,6,6507,6,['16'],['16']
15073,7,6507,7,['26'],['26']
15074,9,6507,8,['24'],['24']
15075,5,6507,9,"['24', '26']","['24', '26']"
