,action,instance_id,step,type,strtype
6537,5,5726,3,['16'],['16']
6538,2,5726,4,['26'],['26']
6539,4,5726,5,"['24', '24']","['24', '24']"
6540,1,5726,6,"['24', '24']","['24', '24']"
6541,9,5726,7,['14'],['14']
6542,6,5726,8,"['26', '24']","['26', '24']"
6543,5,5727,0,['16'],['16']
6544,4,5727,1,"['24', '24']","['24', '24']"
6545,1,5727,2,"['14', '16']","['14', '16']"
6546,6,5727,3,"['24', '26']","['24', '26']"
6547,9,5727,4,"['14', '14']","['14', '14']"
6548,8,5727,5,"['24', '24']","['24', '24']"
6549,2,5727,6,['26'],['26']
6550,7,5727,7,['14'],['14']
6551,8,5727,8,['24'],['24']
6552,8,5728,0,"['24', '24']","['24', '24']"
6553,7,5728,1,"['16', '14']","['16', '14']"
6554,9,5728,2,"['14', '14']","['14', '14']"
6555,1,5728,3,['24'],['24']
6556,5,5728,4,['16'],['16']
6557,6,5728,5,"['26', '24']","['26', '24']"
6558,3,5728,6,['26'],['26']
6559,4,5728,7,['14'],['14']
6560,8,5728,8,"['24', '24']","['24', '24']"
6561,6,5729,0,"['26', '24']","['26', '24']"
6562,8,5729,1,"['24', '24']","['24', '24']"
6563,7,5729,2,"['16', '14']","['16', '14']"
6564,4,5729,3,['14'],['14']
6565,8,5729,4,['24'],['24']
6566,9,5729,5,"['14', '14']","['14', '14']"
6567,5,5729,6,['16'],['16']
6568,1,5729,7,"['24', '24']","['24', '24']"
6569,3,5729,8,['26'],['26']
6570,3,5730,0,['26'],['26']
6571,9,5730,1,['24'],['24']
6572,5,5730,2,['16'],['16']
6573,1,5730,3,"['24', '24']","['24', '24']"
6574,9,5730,4,"['14', '14']","['14', '14']"
6575,7,5730,5,"['16', '14']","['16', '14']"
6576,9,5730,6,['14'],['14']
6577,8,5730,7,"['26', '24']","['26', '24']"
6578,4,5730,8,"['24', '24']","['24', '24']"
6579,8,5731,0,"['24', '24']","['24', '24']"
6580,6,5731,1,"['24', '26']","['24', '26']"
6581,2,5731,2,['26'],['26']
6582,8,5731,3,['24'],['24']
6583,5,5731,4,['16'],['16']
6584,9,5731,5,"['14', '14']","['14', '14']"
6585,9,5731,6,['14'],['14']
6586,7,5731,7,"['16', '14']","['16', '14']"
6587,1,5731,8,"['24', '24']","['24', '24']"
6588,2,5732,0,['26'],['26']
6589,4,5732,1,['14'],['14']
6590,8,5732,2,"['24', '24']","['24', '24']"
6591,1,5732,3,"['24', '24']","['24', '24']"
6592,8,5732,4,['24'],['24']
6593,7,5732,5,"['14', '16']","['14', '16']"
6594,5,5732,6,['16'],['16']
6595,9,5732,7,"['14', '14']","['14', '14']"
6596,6,5732,8,"['24', '26']","['24', '26']"
6597,9,5733,0,['14'],['14']
6598,6,5733,1,"['26', '24']","['26', '24']"
6599,7,5733,2,"['16', '14']","['16', '14']"
6600,5,5733,3,['16'],['16']
6601,1,5733,4,"['24', '24']","['24', '24']"
6602,4,5733,5,['24'],['24']
6603,8,5733,6,"['24', '24']","['24', '24']"
6604,9,5733,7,"['14', '14']","['14', '14']"
6605,3,5733,8,['26'],['26']
6606,4,5734,0,"['14', '14']","['14', '14']"
6607,7,5734,1,"['14', '16']","['14', '16']"
6608,6,5734,2,"['26', '24']","['26', '24']"
6609,8,5734,3,"['24', '24']","['24', '24']"
6610,9,5734,4,['14'],['14']
6611,5,5734,5,['26'],['26']
6612,1,5734,6,['16'],['16']
6613,3,5734,7,['24'],['24']
6614,8,5734,8,"['24', '24']","['24', '24']"
6615,8,5735,0,"['24', '24']","['24', '24']"
6616,5,5735,1,['16'],['16']
6617,9,5735,2,"['14', '14']","['14', '14']"
6618,9,5735,3,['14'],['14']
6619,6,5735,4,"['26', '24']","['26', '24']"
6620,4,5735,5,['24'],['24']
6621,7,5735,6,"['14', '16']","['14', '16']"
6622,1,5735,7,"['24', '24']","['24', '24']"
6623,3,5735,8,['26'],['26']
6624,6,5736,0,"['26', '24']","['26', '24']"
6625,3,5736,1,['26'],['26']
6626,4,5736,2,"['24', '24']","['24', '24']"
6627,7,5736,3,"['16', '14']","['16', '14']"
6628,8,5736,4,"['24', '24']","['24', '24']"
6629,9,5736,5,"['14', '14']","['14', '14']"
6630,8,5736,6,['24'],['24']
6631,5,5736,7,['16'],['16']
6632,1,5736,8,['14'],['14']
6633,4,5737,0,['24'],['24']
6634,9,5737,1,['14'],['14']
6635,6,5737,2,"['26', '24']","['26', '24']"
6636,1,5737,3,"['14', '16']","['14', '16']"
6637,5,5737,4,"['24', '24']","['24', '24']"
6638,9,5737,5,"['14', '14']","['14', '14']"
6639,2,5737,6,['26'],['26']
6640,7,5737,7,['16'],['16']
6641,8,5737,8,"['24', '24']","['24', '24']"
6642,6,5738,0,"['24', '26']","['24', '26']"
6643,9,5738,1,"['14', '14']","['14', '14']"
6644,3,5738,2,['26'],['26']
6645,4,5738,3,['14'],['14']
6646,4,5738,4,['24'],['24']
6647,1,5738,5,"['24', '24']","['24', '24']"
6648,5,5738,6,['16'],['16']
6649,8,5738,7,"['24', '24']","['24', '24']"
6650,7,5738,8,"['14', '16']","['14', '16']"
6651,5,5739,0,['16'],['16']
6652,6,5739,1,"['26', '24']","['26', '24']"
6653,4,5739,2,"['24', '24']","['24', '24']"
6654,3,5739,3,['26'],['26']
6655,1,5739,4,"['24', '24']","['24', '24']"
6656,8,5739,5,['24'],['24']
6657,7,5739,6,"['16', '14']","['16', '14']"
6658,9,5739,7,['14'],['14']
6659,9,5739,8,"['14', '14']","['14', '14']"
6660,8,5740,0,"['24', '24']","['24', '24']"
6661,9,5740,1,"['14', '14']","['14', '14']"
6662,2,5740,2,['26'],['26']
6663,9,5740,3,['14'],['14']
6664,6,5740,4,"['24', '26']","['24', '26']"
6665,5,5740,5,['16'],['16']
6666,4,5740,6,"['24', '24']","['24', '24']"
6667,7,5740,7,"['14', '16']","['14', '16']"
6668,1,5740,8,['24'],['24']
6669,8,5741,0,"['24', '24']","['24', '24']"
6670,9,5741,1,"['14', '14']","['14', '14']"
6671,7,5741,2,"['14', '16']","['14', '16']"
6672,8,5741,3,['24'],['24']
6673,9,5741,4,['14'],['14']
6674,2,5741,5,['26'],['26']
6675,5,5741,6,['16'],['16']
6676,4,5741,7,"['24', '24']","['24', '24']"
6677,6,5741,8,"['26', '24']","['26', '24']"
6678,5,5742,0,['16'],['16']
6679,3,5742,1,['26'],['26']
6680,8,5742,2,['24'],['24']
6681,9,5742,3,"['14', '14']","['14', '14']"
6682,6,5742,4,"['26', '24']","['26', '24']"
6683,4,5742,5,"['24', '24']","['24', '24']"
6684,9,5742,6,['14'],['14']
6685,7,5742,7,"['14', '16']","['14', '16']"
6686,1,5742,8,"['24', '24']","['24', '24']"
6687,5,5743,0,['16'],['16']
6688,3,5743,1,['26'],['26']
6689,6,5743,2,"['24', '26']","['24', '26']"
6690,9,5743,3,"['14', '14']","['14', '14']"
6691,4,5743,4,"['24', '24']","['24', '24']"
6692,1,5743,5,"['24', '24']","['24', '24']"
6693,9,5743,6,['14'],['14']
6694,8,5743,7,['24'],['24']
6695,7,5743,8,"['16', '14']","['16', '14']"
6696,6,5744,0,"['26', '24']","['26', '24']"
6697,4,5744,1,"['24', '24']","['24', '24']"
6698,7,5744,2,"['16', '14']","['16', '14']"
6699,1,5744,3,"['24', '24']","['24', '24']"
6700,8,5744,4,['24'],['24']
6701,5,5744,5,['16'],['16']
6702,9,5744,6,['14'],['14']
6703,3,5744,7,['26'],['26']
6704,9,5744,8,"['14', '14']","['14', '14']"
6705,5,5745,0,['16'],['16']
6706,3,5745,1,['26'],['26']
6707,7,5745,2,"['16', '14']","['16', '14']"
6708,6,5745,3,"['26', '24']","['26', '24']"
6709,9,5745,4,"['14', '14']","['14', '14']"
6710,8,5745,5,"['24', '24']","['24', '24']"
6711,4,5745,6,['14'],['14']
6712,1,5745,7,"['24', '24']","['24', '24']"
6713,2,5745,8,['24'],['24']
6714,5,5746,0,['16'],['16']
6715,3,5746,1,['26'],['26']
6716,6,5746,2,"['26', '24']","['26', '24']"
6717,1,5746,3,"['14', '14']","['14', '14']"
6718,4,5746,4,"['24', '24']","['24', '24']"
6719,8,5746,5,"['24', '24']","['24', '24']"
6720,7,5746,6,"['16', '14']","['16', '14']"
6721,2,5746,7,['24'],['24']
6722,9,5746,8,['14'],['14']
6723,9,5747,0,"['14', '14']","['14', '14']"
6724,3,5747,1,['26'],['26']
6725,7,5747,2,"['16', '14']","['16', '14']"
6726,6,5747,3,"['26', '24']","['26', '24']"
6727,4,5747,4,"['24', '24']","['24', '24']"
6728,1,5747,5,['14'],['14']
6729,1,5747,6,['16'],['16']
6730,2,5747,7,['24'],['24']
6731,8,5747,8,"['24', '24']","['24', '24']"
6732,9,5748,0,['14'],['14']
6733,7,5748,1,"['16', '14']","['16', '14']"
6734,3,5748,2,['26'],['26']
6735,1,5748,3,['16'],['16']
6736,6,5748,4,"['24', '26']","['24', '26']"
6737,4,5748,5,"['14', '14']","['14', '14']"
6738,9,5748,6,['24'],['24']
6739,8,5748,7,"['24', '24']","['24', '24']"
6740,5,5748,8,"['24', '24']","['24', '24']"
6741,5,5749,0,['16'],['16']
6742,7,5749,1,"['16', '14']","['16', '14']"
6743,4,5749,2,"['24', '24']","['24', '24']"
6744,9,5749,3,['24'],['24']
6745,6,5749,4,"['26', '24']","['26', '24']"
6746,3,5749,5,['26'],['26']
6747,9,5749,6,['14'],['14']
6748,9,5749,7,"['14', '14']","['14', '14']"
6749,8,5749,8,"['24', '24']","['24', '24']"
6750,8,5750,0,['24'],['24']
6751,9,5750,1,"['14', '14']","['14', '14']"
6752,7,5750,2,"['16', '14']","['16', '14']"
6753,5,5750,3,['16'],['16']
6754,6,5750,4,"['24', '26']","['24', '26']"
6755,3,5750,5,['26'],['26']
6756,4,5750,6,"['24', '24']","['24', '24']"
6757,1,5750,7,"['24', '24']","['24', '24']"
6758,9,5750,8,['14'],['14']
6759,7,5751,0,"['16', '14']","['16', '14']"
6760,4,5751,1,['14'],['14']
6761,6,5751,2,"['26', '24']","['26', '24']"
6762,8,5751,3,['24'],['24']
6763,5,5751,4,['16'],['16']
6764,9,5751,5,"['14', '14']","['14', '14']"
6765,3,5751,6,['26'],['26']
6766,1,5751,7,"['24', '24']","['24', '24']"
6767,8,5751,8,"['24', '24']","['24', '24']"
6768,7,5752,0,"['14', '16']","['14', '16']"
6769,3,5752,1,['26'],['26']
6770,9,5752,2,"['14', '14']","['14', '14']"
6771,4,5752,3,['14'],['14']
6772,1,5752,4,"['24', '24']","['24', '24']"
6773,5,5752,5,['16'],['16']
6774,8,5752,6,"['24', '24']","['24', '24']"
6775,4,5752,7,['24'],['24']
6776,6,5752,8,"['24', '26']","['24', '26']"
6777,6,5753,0,"['24', '26']","['24', '26']"
6778,8,5753,1,"['24', '24']","['24', '24']"
6779,7,5753,2,"['16', '14']","['16', '14']"
6780,9,5753,3,['14'],['14']
6781,1,5753,4,"['24', '24']","['24', '24']"
6782,4,5753,5,"['14', '14']","['14', '14']"
6783,9,5753,6,['24'],['24']
6784,3,5753,7,['26'],['26']
6785,5,5753,8,['16'],['16']
6786,6,5754,0,"['26', '24']","['26', '24']"
6787,4,5754,1,"['24', '24']","['24', '24']"
6788,5,5754,2,['16'],['16']
6789,1,5754,3,"['24', '24']","['24', '24']"
6790,9,5754,4,['14'],['14']
6791,9,5754,5,"['14', '14']","['14', '14']"
6792,8,5754,6,['24'],['24']
6793,7,5754,7,"['16', '14']","['16', '14']"
6794,3,5754,8,['26'],['26']
6795,6,5755,0,"['24', '26']","['24', '26']"
6796,8,5755,1,['24'],['24']
6797,9,5755,2,"['14', '14']","['14', '14']"
6798,8,5755,3,['24'],['24']
6799,8,5755,4,['24'],['24']
6800,7,5755,5,"['14', '16']","['14', '16']"
6801,3,5755,6,['26'],['26']
6802,4,5755,7,['14'],['14']
6803,1,5755,8,"['24', '24']","['24', '24']"
6804,5,5755,9,['16'],['16']
6805,2,5755,10,['26'],['26']
6806,9,5756,0,['24'],['24']
6807,5,5756,1,['16'],['16']
6808,6,5756,2,"['24', '26']","['24', '26']"
6809,7,5756,3,"['14', '16']","['14', '16']"
6810,1,5756,4,['24'],['24']
6811,9,5756,5,['14'],['14']
6812,3,5756,6,['26'],['26']
6813,8,5756,7,"['24', '24']","['24', '24']"
6814,4,5756,8,"['14', '14']","['14', '14']"
6815,1,5756,9,['24'],['24']
6816,2,5756,10,['26'],['26']
6817,2,5757,0,['26'],['26']
6818,9,5757,1,['14'],['14']
6819,6,5757,2,"['26', '24']","['26', '24']"
6820,8,5757,3,['24'],['24']
6821,4,5757,4,"['24', '24']","['24', '24']"
6822,1,5757,5,['26'],['26']
6823,7,5757,6,"['14', '16']","['14', '16']"
6824,8,5757,7,['24'],['24']
6825,3,5757,8,['16'],['16']
6826,8,5757,9,['24'],['24']
6827,9,5757,10,"['14', '14']","['14', '14']"
6828,5,5758,0,['16'],['16']
6829,8,5758,1,['24'],['24']
6830,8,5758,2,['24'],['24']
6831,9,5758,3,['14'],['14']
6832,2,5758,4,['26'],['26']
6833,8,5758,5,['24'],['24']
6834,7,5758,6,"['14', '16']","['14', '16']"
6835,9,5758,7,"['14', '14']","['14', '14']"
6836,4,5758,8,"['24', '24']","['24', '24']"
6837,3,5758,9,['26'],['26']
6838,6,5758,10,"['26', '24']","['26', '24']"
6839,9,5759,0,['14'],['14']
6840,3,5759,1,['26'],['26']
6841,8,5759,2,"['24', '24']","['24', '24']"
6842,9,5759,3,"['14', '14']","['14', '14']"
6843,2,5759,4,['26'],['26']
6844,8,5759,5,['24'],['24']
6845,4,5759,6,['24'],['24']
6846,5,5759,7,['16'],['16']
6847,7,5759,8,"['14', '16']","['14', '16']"
6848,4,5759,9,['24'],['24']
6849,1,5759,10,"['24', '26']","['24', '26']"
6850,9,5760,0,['14'],['14']
6851,8,5760,1,['24'],['24']
6852,9,5760,2,"['14', '14']","['14', '14']"
6853,8,5760,3,['24'],['24']
6854,6,5760,4,"['24', '26']","['24', '26']"
6855,2,5760,5,['26'],['26']
6856,5,5760,6,['26'],['26']
6857,8,5760,7,['24'],['24']
6858,4,5760,8,"['24', '24']","['24', '24']"
6859,7,5760,9,"['14', '16']","['14', '16']"
6860,3,5760,10,['16'],['16']
6861,7,5761,0,"['16', '14']","['16', '14']"
6862,2,5761,1,['26'],['26']
6863,8,5761,2,"['24', '24']","['24', '24']"
6864,8,5761,3,['24'],['24']
6865,9,5761,4,"['14', '14']","['14', '14']"
6866,9,5761,5,['14'],['14']
6867,1,5761,6,['24'],['24']
6868,5,5761,7,['16'],['16']
6869,6,5761,8,"['24', '26']","['24', '26']"
6870,4,5761,9,['24'],['24']
6871,3,5761,10,['26'],['26']
6872,5,5762,0,['16'],['16']
6873,9,5762,1,"['14', '14']","['14', '14']"
6874,3,5762,2,['26'],['26']
6875,2,5762,3,['26'],['26']
6876,4,5762,4,"['24', '24']","['24', '24']"
6877,8,5762,5,"['24', '26']","['24', '26']"
6878,7,5762,6,"['14', '16']","['14', '16']"
6879,8,5762,7,['24'],['24']
6880,8,5762,8,['24'],['24']
6881,9,5762,9,['14'],['14']
6882,1,5762,10,['24'],['24']
6883,8,5763,0,['24'],['24']
6884,8,5763,1,"['24', '24']","['24', '24']"
6885,7,5763,2,"['16', '14']","['16', '14']"
6886,3,5763,3,['26'],['26']
6887,4,5763,4,['24'],['24']
6888,9,5763,5,['14'],['14']
6889,6,5763,6,"['26', '24']","['26', '24']"
6890,2,5763,7,['26'],['26']
6891,5,5763,8,['16'],['16']
6892,4,5763,9,['24'],['24']
6893,9,5763,10,"['14', '14']","['14', '14']"
6894,1,5764,0,"['14', '16']","['14', '16']"
6895,3,5764,1,['26'],['26']
6896,4,5764,2,['14'],['14']
6897,2,5764,3,['24'],['24']
6898,6,5764,4,"['26', '24']","['26', '24']"
6899,9,5764,5,"['14', '14']","['14', '14']"
6900,8,5764,6,['26'],['26']
6901,4,5764,7,['24'],['24']
6902,7,5764,8,['16'],['16']
6903,9,5764,9,['24'],['24']
6904,5,5764,10,"['24', '24']","['24', '24']"
6905,7,5765,0,"['14', '16']","['14', '16']"
6906,8,5765,1,['24'],['24']
6907,8,5765,2,['26'],['26']
6908,2,5765,3,['26'],['26']
6909,9,5765,4,['24'],['24']
6910,1,5765,5,"['24', '24']","['24', '24']"
6911,5,5765,6,['16'],['16']
6912,9,5765,7,"['14', '14']","['14', '14']"
6913,4,5765,8,['14'],['14']
6914,4,5765,9,['24'],['24']
6915,6,5765,10,"['26', '24']","['26', '24']"
6916,7,5766,0,"['16', '14']","['16', '14']"
6917,5,5766,1,['16'],['16']
6918,8,5766,2,['26'],['26']
6919,6,5766,3,"['24', '26']","['24', '26']"
6920,8,5766,4,['24'],['24']
6921,9,5766,5,['14'],['14']
6922,1,5766,6,['24'],['24']
6923,4,5766,7,"['24', '24']","['24', '24']"
6924,1,5766,8,['24'],['24']
6925,3,5766,9,['26'],['26']
6926,9,5766,10,"['14', '14']","['14', '14']"
6927,3,5767,0,['26'],['26']
6928,2,5767,1,['26'],['26']
6929,9,5767,2,['14'],['14']
6930,7,5767,3,"['16', '14']","['16', '14']"
6931,5,5767,4,['16'],['16']
6932,1,5767,5,"['24', '24']","['24', '24']"
6933,9,5767,6,"['14', '14']","['14', '14']"
6934,8,5767,7,"['24', '26']","['24', '26']"
6935,8,5767,8,['24'],['24']
6936,4,5767,9,['24'],['24']
6937,8,5767,10,['24'],['24']
6938,9,5768,0,"['14', '14']","['14', '14']"
6939,2,5768,1,['26'],['26']
6940,5,5768,2,['16'],['16']
6941,7,5768,3,"['16', '14']","['16', '14']"
6942,9,5768,4,['14'],['14']
6943,8,5768,5,['24'],['24']
6944,8,5768,6,['24'],['24']
6945,4,5768,7,"['24', '24']","['24', '24']"
6946,3,5768,8,['26'],['26']
6947,6,5768,9,"['26', '24']","['26', '24']"
6948,1,5768,10,['24'],['24']
6949,2,5769,0,['26'],['26']
6950,9,5769,1,"['14', '14']","['14', '14']"
6951,6,5769,2,"['24', '26']","['24', '26']"
6952,8,5769,3,['24'],['24']
6953,8,5769,4,"['24', '24']","['24', '24']"
6954,4,5769,5,['24'],['24']
6955,5,5769,6,['16'],['16']
6956,7,5769,7,"['14', '16']","['14', '16']"
6957,9,5769,8,['14'],['14']
6958,4,5769,9,['24'],['24']
6959,3,5769,10,['26'],['26']
6960,8,5770,0,"['24', '24']","['24', '24']"
6961,9,5770,1,"['14', '14']","['14', '14']"
6962,6,5770,2,"['26', '24']","['26', '24']"
6963,7,5770,3,"['14', '16']","['14', '16']"
6964,8,5770,4,['24'],['24']
6965,5,5770,5,['16'],['16']
6966,9,5770,6,['24'],['24']
6967,4,5770,7,['24'],['24']
6968,9,5770,8,['14'],['14']
6969,1,5770,9,['26'],['26']
6970,3,5770,10,['26'],['26']
6971,7,5771,0,"['14', '16']","['14', '16']"
6972,6,5771,1,"['26', '24']","['26', '24']"
6973,8,5771,2,['24'],['24']
6974,9,5771,3,"['14', '14']","['14', '14']"
6975,8,5771,4,['24'],['24']
6976,8,5771,5,['24'],['24']
6977,4,5771,6,"['24', '24']","['24', '24']"
6978,1,5771,7,['26'],['26']
6979,9,5771,8,['14'],['14']
6980,5,5771,9,['16'],['16']
6981,3,5771,10,['26'],['26']
6982,6,5772,0,"['26', '24']","['26', '24']"
6983,8,5772,1,['24'],['24']
6984,7,5772,2,"['16', '14']","['16', '14']"
6985,3,5772,3,['26'],['26']
6986,9,5772,4,['14'],['14']
6987,5,5772,5,['16'],['16']
6988,8,5772,6,['24'],['24']
6989,2,5772,7,['26'],['26']
6990,4,5772,8,"['24', '24']","['24', '24']"
6991,8,5772,9,['24'],['24']
6992,1,5772,10,"['14', '14']","['14', '14']"
6993,7,5773,0,"['14', '16']","['14', '16']"
6994,8,5773,1,['24'],['24']
6995,8,5773,2,['24'],['24']
6996,6,5773,3,"['24', '26']","['24', '26']"
6997,3,5773,4,['26'],['26']
6998,5,5773,5,['16'],['16']
6999,8,5773,6,['24'],['24']
7000,4,5773,7,"['24', '24']","['24', '24']"
7001,2,5773,8,['26'],['26']
7002,9,5773,9,['14'],['14']
7003,1,5773,10,"['14', '14']","['14', '14']"
7004,9,5774,0,['14'],['14']
7005,8,5774,1,['24'],['24']
7006,8,5774,2,"['24', '24']","['24', '24']"
7007,9,5774,3,"['14', '14']","['14', '14']"
7008,9,5774,4,['24'],['24']
7009,6,5774,5,"['24', '26']","['24', '26']"
7010,7,5774,6,"['14', '16']","['14', '16']"
7011,5,5774,7,['16'],['16']
7012,2,5774,8,['24'],['24']
7013,1,5774,9,['26'],['26']
7014,3,5774,10,['26'],['26']
7015,3,5775,0,['26'],['26']
7016,8,5775,1,"['24', '24']","['24', '24']"
7017,8,5775,2,['24'],['24']
7018,9,5775,3,['24'],['24']
7019,9,5775,4,"['14', '14']","['14', '14']"
7020,4,5775,5,['24'],['24']
7021,7,5775,6,"['14', '16']","['14', '16']"
7022,6,5775,7,"['24', '26']","['24', '26']"
7023,9,5775,8,['14'],['14']
7024,5,5775,9,['16'],['16']
7025,2,5775,10,['26'],['26']
7026,5,5776,0,['16'],['16']
7027,9,5776,1,"['14', '14']","['14', '14']"
7028,8,5776,2,['24'],['24']
7029,8,5776,3,['24'],['24']
7030,2,5776,4,['26'],['26']
7031,9,5776,5,['14'],['14']
7032,1,5776,6,"['24', '24']","['24', '24']"
7033,4,5776,7,['24'],['24']
7034,7,5776,8,"['14', '16']","['14', '16']"
7035,6,5776,9,"['26', '24']","['26', '24']"
7036,3,5776,10,['26'],['26']
7037,7,5777,0,"['14', '16']","['14', '16']"
7038,2,5777,1,['26'],['26']
7039,9,5777,2,['14'],['14']
7040,5,5777,3,['16'],['16']
7041,8,5777,4,"['24', '24']","['24', '24']"
7042,8,5777,5,['24'],['24']
7043,1,5777,6,['24'],['24']
7044,4,5777,7,['24'],['24']
7045,3,5777,8,['26'],['26']
7046,9,5777,9,"['14', '14']","['14', '14']"
7047,6,5777,10,"['26', '24']","['26', '24']"
7048,2,5778,0,['26'],['26']
7049,8,5778,1,['24'],['24']
7050,9,5778,2,['14'],['14']
7051,8,5778,3,['24'],['24']
7052,5,5778,4,['26'],['26']
7053,9,5778,5,"['14', '14']","['14', '14']"
7054,6,5778,6,"['24', '26']","['24', '26']"
7055,7,5778,7,"['16', '14']","['16', '14']"
7056,3,5778,8,['16'],['16']
7057,4,5778,9,['24'],['24']
7058,1,5778,10,"['24', '24']","['24', '24']"
7059,2,5779,0,['26'],['26']
7060,8,5779,1,['24'],['24']
7061,9,5779,2,['14'],['14']
7062,9,5779,3,"['14', '14']","['14', '14']"
7063,5,5779,4,['16'],['16']
7064,7,5779,5,"['16', '14']","['16', '14']"
7065,1,5779,6,['26'],['26']
7066,6,5779,7,"['26', '24']","['26', '24']"
7067,4,5779,8,['24'],['24']
7068,4,5779,9,['24'],['24']
7069,8,5779,10,"['24', '24']","['24', '24']"
7070,9,5780,0,"['14', '14']","['14', '14']"
7071,9,5780,1,['14'],['14']
7072,9,5780,2,['24'],['24']
7073,6,5780,3,"['24', '26']","['24', '26']"
7074,2,5780,4,['26'],['26']
7075,5,5780,5,['16'],['16']
7076,7,5780,6,"['16', '14']","['16', '14']"
7077,8,5780,7,['24'],['24']
7078,4,5780,8,"['24', '24']","['24', '24']"
7079,8,5780,9,['24'],['24']
7080,1,5780,10,['26'],['26']
7081,7,5781,0,"['14', '16']","['14', '16']"
7082,8,5781,1,['24'],['24']
7083,9,5781,2,"['14', '14']","['14', '14']"
7084,5,5781,3,['16'],['16']
7085,3,5781,4,['26'],['26']
7086,4,5781,5,['14'],['14']
7087,8,5781,6,['24'],['24']
7088,6,5781,7,"['26', '24']","['26', '24']"
7089,9,5781,8,['24'],['24']
7090,2,5781,9,['26'],['26']
7091,1,5781,10,"['24', '24']","['24', '24']"
7092,8,5782,0,['24'],['24']
7093,9,5782,1,"['14', '14']","['14', '14']"
7094,9,5782,2,['14'],['14']
7095,8,5782,3,['24'],['24']
7096,8,5782,4,['24'],['24']
7097,3,5782,5,['26'],['26']
7098,7,5782,6,"['16', '14']","['16', '14']"
7099,4,5782,7,"['24', '24']","['24', '24']"
7100,2,5782,8,['26'],['26']
7101,1,5782,9,['16'],['16']
7102,6,5782,10,"['24', '26']","['24', '26']"
7103,8,5783,0,['24'],['24']
7104,6,5783,1,"['24', '26']","['24', '26']"
7105,8,5783,2,['24'],['24']
7106,8,5783,3,['24'],['24']
7107,9,5783,4,['14'],['14']
7108,3,5783,5,['26'],['26']
7109,5,5783,6,['16'],['16']
7110,9,5783,7,"['14', '14']","['14', '14']"
7111,2,5783,8,['26'],['26']
7112,4,5783,9,"['24', '24']","['24', '24']"
7113,1,5783,10,"['16', '14']","['16', '14']"
7114,6,5784,0,"['26', '24']","['26', '24']"
7115,2,5784,1,['26'],['26']
7116,8,5784,2,['24'],['24']
7117,7,5784,3,"['14', '16']","['14', '16']"
7118,8,5784,4,"['24', '24']","['24', '24']"
7119,9,5784,5,['14'],['14']
7120,9,5784,6,['24'],['24']
7121,3,5784,7,['26'],['26']
7122,5,5784,8,['16'],['16']
7123,9,5784,9,"['14', '14']","['14', '14']"
7124,4,5784,10,['24'],['24']
7125,5,5785,0,['16'],['16']
7126,8,5785,1,"['24', '24']","['24', '24']"
7127,9,5785,2,['24'],['24']
7128,7,5785,3,"['16', '14']","['16', '14']"
7129,2,5785,4,['26'],['26']
7130,3,5785,5,['26'],['26']
7131,9,5785,6,['14'],['14']
7132,4,5785,7,['24'],['24']
7133,9,5785,8,"['14', '14']","['14', '14']"
7134,6,5785,9,"['26', '24']","['26', '24']"
7135,8,5785,10,['24'],['24']
7136,5,5786,0,['16'],['16']
7137,2,5786,1,['26'],['26']
7138,9,5786,2,['14'],['14']
7139,6,5786,3,"['26', '24']","['26', '24']"
7140,7,5786,4,"['16', '14']","['16', '14']"
7141,8,5786,5,['24'],['24']
7142,8,5786,6,['24'],['24']
7143,9,5786,7,"['14', '14']","['14', '14']"
7144,3,5786,8,['26'],['26']
7145,4,5786,9,"['24', '24']","['24', '24']"
7146,1,5786,10,['24'],['24']
7147,7,5787,0,"['14', '16']","['14', '16']"
7148,8,5787,1,['24'],['24']
7149,9,5787,2,"['14', '14']","['14', '14']"
7150,8,5787,3,['26'],['26']
7151,9,5787,4,['14'],['14']
7152,4,5787,5,['24'],['24']
7153,9,5787,6,['24'],['24']
7154,6,5787,7,"['26', '24']","['26', '24']"
7155,2,5787,8,['26'],['26']
7156,5,5787,9,['16'],['16']
7157,1,5787,10,"['24', '24']","['24', '24']"
7158,8,5788,0,"['24', '26']","['24', '26']"
7159,5,5788,1,['16'],['16']
7160,9,5788,2,"['14', '14']","['14', '14']"
7161,9,5788,3,['14'],['14']
7162,7,5788,4,"['14', '16']","['14', '16']"
7163,1,5788,5,['26'],['26']
7164,8,5788,6,['24'],['24']
7165,3,5788,7,['26'],['26']
7166,4,5788,8,['24'],['24']
7167,4,5788,9,['24'],['24']
7168,6,5788,10,"['24', '24']","['24', '24']"
7169,2,5789,0,['26'],['26']
7170,9,5789,1,['14'],['14']
7171,8,5789,2,"['24', '24']","['24', '24']"
7172,3,5789,3,['26'],['26']
7173,5,5789,4,['16'],['16']
7174,7,5789,5,"['16', '14']","['16', '14']"
7175,8,5789,6,['24'],['24']
7176,6,5789,7,"['24', '26']","['24', '26']"
7177,4,5789,8,['24'],['24']
7178,4,5789,9,['24'],['24']
7179,1,5789,10,"['14', '14']","['14', '14']"
7180,2,5790,0,['26'],['26']
7181,8,5790,1,['24'],['24']
7182,3,5790,2,['26'],['26']
7183,4,5790,3,['14'],['14']
7184,8,5790,4,['24'],['24']
7185,9,5790,5,['24'],['24']
7186,6,5790,6,"['24', '26']","['24', '26']"
