,action,instance_id,step,type,strtype
16599,8,5646,3,['26'],['26']
16600,1,5646,4,"['14', '16']","['14', '16']"
16601,3,5646,5,['16'],['16']
16602,4,5646,6,['24'],['24']
16603,8,5646,7,"['24', '26']","['24', '26']"
16604,7,5646,8,"['24', '24']","['24', '24']"
16605,2,5646,9,['26'],['26']
16606,6,5646,10,"['14', '14']","['14', '14']"
16607,5,5647,0,"['24', '24']","['24', '24']"
16608,2,5647,1,['26'],['26']
16609,6,5647,2,['14'],['14']
16610,4,5647,3,"['24', '24']","['24', '24']"
16611,7,5647,4,['24'],['24']
16612,3,5647,5,['16'],['16']
16613,7,5647,6,['24'],['24']
16614,8,5647,7,['26'],['26']
16615,8,5647,8,"['24', '26']","['24', '26']"
16616,6,5647,9,"['14', '14']","['14', '14']"
16617,1,5647,10,"['14', '16']","['14', '16']"
16618,1,5648,0,"['14', '16']","['14', '16']"
16619,2,5648,1,['26'],['26']
16620,7,5648,2,['24'],['24']
16621,8,5648,3,['26'],['26']
16622,4,5648,4,['24'],['24']
16623,3,5648,5,['16'],['16']
16624,6,5648,6,"['14', '14']","['14', '14']"
16625,8,5648,7,"['26', '24']","['26', '24']"
16626,5,5648,8,"['24', '24']","['24', '24']"
16627,6,5648,9,['14'],['14']
16628,7,5648,10,"['24', '24']","['24', '24']"
16629,8,5649,0,"['26', '24']","['26', '24']"
16630,1,5649,1,"['16', '14']","['16', '14']"
16631,6,5649,2,"['14', '14']","['14', '14']"
16632,5,5649,3,"['24', '24']","['24', '24']"
16633,8,5649,4,['26'],['26']
16634,7,5649,5,"['24', '24']","['24', '24']"
16635,7,5649,6,['24'],['24']
16636,4,5649,7,['14'],['14']
16637,2,5649,8,['26'],['26']
16638,3,5649,9,['16'],['16']
16639,4,5649,10,['24'],['24']
16640,6,5650,0,"['14', '14']","['14', '14']"
16641,8,5650,1,"['26', '24']","['26', '24']"
16642,7,5650,2,['24'],['24']
16643,2,5650,3,['26'],['26']
16644,3,5650,4,['16'],['16']
16645,4,5650,5,"['24', '24']","['24', '24']"
16646,7,5650,6,['24'],['24']
16647,1,5650,7,"['14', '16']","['14', '16']"
16648,6,5650,8,['14'],['14']
16649,8,5650,9,['26'],['26']
16650,5,5650,10,"['24', '24']","['24', '24']"
16651,1,5651,0,"['16', '14']","['16', '14']"
16652,4,5651,1,['24'],['24']
16653,8,5651,2,['26'],['26']
16654,6,5651,3,"['14', '14']","['14', '14']"
16655,5,5651,4,"['24', '24']","['24', '24']"
16656,7,5651,5,"['24', '24']","['24', '24']"
16657,4,5651,6,['24'],['24']
16658,3,5651,7,['16'],['16']
16659,6,5651,8,['14'],['14']
16660,2,5651,9,['26'],['26']
16661,8,5651,10,"['26', '24']","['26', '24']"
16662,7,5652,0,['24'],['24']
16663,3,5652,1,['16'],['16']
16664,6,5652,2,['24'],['24']
16665,5,5652,3,"['24', '24']","['24', '24']"
16666,8,5652,4,['26'],['26']
16667,1,5652,5,"['14', '16']","['14', '16']"
16668,6,5652,6,"['14', '14']","['14', '14']"
16669,4,5652,7,['14'],['14']
16670,7,5652,8,"['24', '24']","['24', '24']"
16671,8,5652,9,"['26', '24']","['26', '24']"
16672,2,5652,10,['26'],['26']
16673,5,5653,0,"['24', '24']","['24', '24']"
16674,2,5653,1,['16'],['16']
16675,7,5653,2,['24'],['24']
16676,8,5653,3,['26'],['26']
16677,1,5653,4,"['16', '14']","['16', '14']"
16678,8,5653,5,"['26', '24']","['26', '24']"
16679,4,5653,6,['24'],['24']
16680,7,5653,7,"['24', '24']","['24', '24']"
16681,6,5653,8,"['14', '14']","['14', '14']"
16682,6,5653,9,['14'],['14']
16683,3,5653,10,['26'],['26']
16684,1,5654,0,"['14', '16']","['14', '16']"
16685,6,5654,1,"['24', '24']","['24', '24']"
16686,5,5654,2,"['24', '24']","['24', '24']"
16687,8,5654,3,['26'],['26']
16688,8,5654,4,"['26', '24']","['26', '24']"
16689,7,5654,5,['24'],['24']
16690,6,5654,6,['14'],['14']
16691,3,5654,7,['16'],['16']
16692,2,5654,8,['26'],['26']
16693,7,5654,9,"['14', '14']","['14', '14']"
16694,5,5654,10,['24'],['24']
16695,6,5655,0,['14'],['14']
16696,2,5655,1,['26'],['26']
16697,4,5655,2,"['24', '24']","['24', '24']"
16698,1,5655,3,"['14', '16']","['14', '16']"
16699,6,5655,4,"['14', '14']","['14', '14']"
16700,7,5655,5,['24'],['24']
16701,5,5655,6,"['24', '24']","['24', '24']"
16702,8,5655,7,"['24', '26']","['24', '26']"
16703,7,5655,8,['24'],['24']
16704,3,5655,9,['16'],['16']
16705,8,5655,10,['26'],['26']
16706,2,5656,0,['26'],['26']
16707,8,5656,1,['26'],['26']
16708,3,5656,2,['16'],['16']
16709,7,5656,3,['24'],['24']
16710,6,5656,4,"['14', '14']","['14', '14']"
16711,6,5656,5,['24'],['24']
16712,8,5656,6,"['26', '24']","['26', '24']"
16713,1,5656,7,"['16', '14']","['16', '14']"
16714,4,5656,8,['14'],['14']
16715,5,5656,9,"['24', '24']","['24', '24']"
16716,7,5656,10,"['24', '24']","['24', '24']"
16717,5,5657,0,"['24', '24']","['24', '24']"
16718,8,5657,1,"['26', '24']","['26', '24']"
16719,2,5657,2,['16'],['16']
16720,4,5657,3,"['24', '24']","['24', '24']"
16721,7,5657,4,['14'],['14']
16722,1,5657,5,"['16', '14']","['16', '14']"
16723,7,5657,6,['24'],['24']
16724,7,5657,7,['24'],['24']
16725,6,5657,8,"['14', '14']","['14', '14']"
16726,8,5657,9,['26'],['26']
16727,3,5657,10,['26'],['26']
16728,8,5658,0,"['26', '24']","['26', '24']"
16729,2,5658,1,['26'],['26']
16730,7,5658,2,['24'],['24']
16731,8,5658,3,['26'],['26']
16732,6,5658,4,['14'],['14']
16733,7,5658,5,"['24', '24']","['24', '24']"
16734,1,5658,6,"['16', '14']","['16', '14']"
16735,4,5658,7,['24'],['24']
16736,6,5658,8,"['14', '14']","['14', '14']"
16737,3,5658,9,['16'],['16']
16738,5,5658,10,"['24', '24']","['24', '24']"
16739,8,5659,0,"['24', '26']","['24', '26']"
16740,2,5659,1,['26'],['26']
16741,6,5659,2,"['14', '14']","['14', '14']"
16742,5,5659,3,"['24', '24']","['24', '24']"
16743,7,5659,4,['24'],['24']
16744,3,5659,5,['16'],['16']
16745,6,5659,6,['14'],['14']
16746,4,5659,7,['24'],['24']
16747,1,5659,8,"['16', '14']","['16', '14']"
16748,7,5659,9,"['24', '24']","['24', '24']"
16749,8,5659,10,['26'],['26']
16750,6,5660,0,['14'],['14']
16751,5,5660,1,"['24', '24']","['24', '24']"
16752,3,5660,2,['16'],['16']
16753,7,5660,3,['24'],['24']
16754,1,5660,4,"['14', '16']","['14', '16']"
16755,8,5660,5,['26'],['26']
16756,2,5660,6,['26'],['26']
16757,4,5660,7,"['24', '24']","['24', '24']"
16758,7,5660,8,['24'],['24']
16759,6,5660,9,"['14', '14']","['14', '14']"
16760,8,5660,10,"['26', '24']","['26', '24']"
16761,6,5661,0,['24'],['24']
16762,8,5661,1,"['24', '26']","['24', '26']"
16763,3,5661,2,['16'],['16']
16764,2,5661,3,['26'],['26']
16765,8,5661,4,['26'],['26']
16766,4,5661,5,"['24', '24']","['24', '24']"
16767,5,5661,6,"['24', '24']","['24', '24']"
16768,6,5661,7,"['14', '14']","['14', '14']"
16769,1,5661,8,"['14', '16']","['14', '16']"
16770,7,5661,9,['14'],['14']
16771,7,5661,10,['24'],['24']
16772,4,5662,0,['24'],['24']
16773,1,5662,1,"['14', '16']","['14', '16']"
16774,8,5662,2,['26'],['26']
16775,6,5662,3,"['14', '14']","['14', '14']"
16776,7,5662,4,['24'],['24']
16777,4,5662,5,['14'],['14']
16778,8,5662,6,"['26', '24']","['26', '24']"
16779,5,5662,7,"['24', '24']","['24', '24']"
16780,7,5662,8,"['24', '24']","['24', '24']"
16781,2,5662,9,['26'],['26']
16782,3,5662,10,['16'],['16']
16783,5,5663,0,"['24', '24']","['24', '24']"
16784,4,5663,1,"['24', '24']","['24', '24']"
16785,1,5663,2,"['14', '16']","['14', '16']"
16786,3,5663,3,['16'],['16']
16787,6,5663,4,['14'],['14']
16788,7,5663,5,['24'],['24']
16789,7,5663,6,['24'],['24']
16790,8,5663,7,"['26', '24']","['26', '24']"
16791,8,5663,8,['26'],['26']
16792,6,5663,9,"['14', '14']","['14', '14']"
16793,2,5663,10,['26'],['26']
16794,5,5664,0,"['24', '24']","['24', '24']"
16795,4,5664,1,['14'],['14']
16796,7,5664,2,"['24', '24']","['24', '24']"
16797,8,5664,3,"['24', '26']","['24', '26']"
16798,4,5664,4,['24'],['24']
16799,7,5664,5,['24'],['24']
16800,2,5664,6,['16'],['16']
16801,6,5664,7,"['14', '14']","['14', '14']"
16802,1,5664,8,"['14', '16']","['14', '16']"
16803,8,5664,9,['26'],['26']
16804,3,5664,10,['26'],['26']
16805,7,5665,0,['24'],['24']
16806,5,5665,1,"['24', '24']","['24', '24']"
16807,7,5665,2,"['24', '24']","['24', '24']"
16808,8,5665,3,['26'],['26']
16809,3,5665,4,['16'],['16']
16810,6,5665,5,"['14', '14']","['14', '14']"
16811,6,5665,6,['14'],['14']
16812,2,5665,7,['26'],['26']
16813,4,5665,8,['24'],['24']
16814,8,5665,9,"['26', '24']","['26', '24']"
16815,1,5665,10,"['16', '14']","['16', '14']"
16816,2,5666,0,['16'],['16']
16817,6,5666,1,['14'],['14']
16818,7,5666,2,['24'],['24']
16819,5,5666,3,"['24', '24']","['24', '24']"
16820,7,5666,4,"['24', '24']","['24', '24']"
16821,4,5666,5,['24'],['24']
16822,1,5666,6,"['14', '16']","['14', '16']"
16823,8,5666,7,['26'],['26']
16824,3,5666,8,['26'],['26']
16825,6,5666,9,"['14', '14']","['14', '14']"
16826,8,5666,10,"['24', '26']","['24', '26']"
16827,8,5667,0,"['24', '26']","['24', '26']"
16828,1,5667,1,"['14', '16']","['14', '16']"
16829,6,5667,2,"['14', '14']","['14', '14']"
16830,8,5667,3,['26'],['26']
16831,7,5667,4,"['24', '24']","['24', '24']"
16832,6,5667,5,['14'],['14']
16833,7,5667,6,['24'],['24']
16834,2,5667,7,['26'],['26']
16835,4,5667,8,['24'],['24']
16836,3,5667,9,['16'],['16']
16837,5,5667,10,"['24', '24']","['24', '24']"
16838,5,5668,0,"['24', '24']","['24', '24']"
16839,6,5668,1,['14'],['14']
16840,6,5668,2,"['14', '14']","['14', '14']"
16841,7,5668,3,"['24', '24']","['24', '24']"
16842,8,5668,4,['26'],['26']
16843,8,5668,5,"['24', '26']","['24', '26']"
16844,2,5668,6,['16'],['16']
16845,4,5668,7,['24'],['24']
16846,1,5668,8,"['16', '14']","['16', '14']"
16847,3,5668,9,['26'],['26']
16848,7,5668,10,['24'],['24']
16849,6,5669,0,['14'],['14']
16850,5,5669,1,"['24', '24']","['24', '24']"
16851,7,5669,2,['24'],['24']
16852,8,5669,3,"['24', '26']","['24', '26']"
16853,3,5669,4,['16'],['16']
16854,8,5669,5,['26'],['26']
16855,7,5669,6,"['24', '24']","['24', '24']"
16856,4,5669,7,"['14', '14']","['14', '14']"
16857,2,5669,8,['26'],['26']
16858,5,5669,9,['24'],['24']
16859,1,5669,10,"['14', '16']","['14', '16']"
16860,8,5670,0,"['26', '24']","['26', '24']"
16861,7,5670,1,['24'],['24']
16862,6,5670,2,['14'],['14']
16863,2,5670,3,['16'],['16']
16864,8,5670,4,['26'],['26']
16865,1,5670,5,"['14', '16']","['14', '16']"
16866,6,5670,6,"['14', '14']","['14', '14']"
16867,3,5670,7,['26'],['26']
16868,7,5670,8,['24'],['24']
16869,4,5670,9,"['24', '24']","['24', '24']"
16870,5,5670,10,"['24', '24']","['24', '24']"
16871,5,5671,0,"['24', '24']","['24', '24']"
16872,6,5671,1,"['14', '14']","['14', '14']"
16873,8,5671,2,['26'],['26']
16874,7,5671,3,"['24', '24']","['24', '24']"
16875,2,5671,4,['26'],['26']
16876,8,5671,5,"['26', '24']","['26', '24']"
16877,7,5671,6,['24'],['24']
16878,3,5671,7,['16'],['16']
16879,4,5671,8,['24'],['24']
16880,6,5671,9,['14'],['14']
16881,1,5671,10,"['16', '14']","['16', '14']"
16882,1,5672,0,"['16', '14']","['16', '14']"
16883,5,5672,1,"['24', '24']","['24', '24']"
16884,8,5672,2,['26'],['26']
16885,7,5672,3,['24'],['24']
16886,4,5672,4,"['24', '24']","['24', '24']"
16887,8,5672,5,"['26', '24']","['26', '24']"
16888,3,5672,6,['16'],['16']
16889,2,5672,7,['26'],['26']
16890,6,5672,8,['14'],['14']
16891,6,5672,9,"['14', '14']","['14', '14']"
16892,7,5672,10,['24'],['24']
16893,2,5673,0,['16'],['16']
16894,1,5673,1,"['14', '16']","['14', '16']"
16895,8,5673,2,['26'],['26']
16896,7,5673,3,['24'],['24']
16897,6,5673,4,['14'],['14']
16898,3,5673,5,['26'],['26']
16899,7,5673,6,['24'],['24']
16900,4,5673,7,"['24', '24']","['24', '24']"
16901,8,5673,8,"['24', '26']","['24', '26']"
16902,6,5673,9,"['14', '14']","['14', '14']"
16903,5,5673,10,"['24', '24']","['24', '24']"
16904,6,5674,0,"['14', '14']","['14', '14']"
16905,5,5674,1,"['24', '24']","['24', '24']"
16906,2,5674,2,['16'],['16']
16907,7,5674,3,['24'],['24']
16908,4,5674,4,"['24', '24']","['24', '24']"
16909,6,5674,5,['14'],['14']
16910,8,5674,6,"['26', '24']","['26', '24']"
16911,8,5674,7,['26'],['26']
16912,3,5674,8,['26'],['26']
16913,1,5674,9,"['14', '16']","['14', '16']"
16914,7,5674,10,['24'],['24']
16915,8,5675,0,"['24', '26']","['24', '26']"
16916,7,5675,1,['24'],['24']
16917,6,5675,2,"['14', '14']","['14', '14']"
16918,6,5675,3,['24'],['24']
16919,1,5675,4,"['16', '14']","['16', '14']"
16920,3,5675,5,['16'],['16']
16921,8,5675,6,['26'],['26']
16922,4,5675,7,['14'],['14']
16923,2,5675,8,['26'],['26']
16924,5,5675,9,"['24', '24']","['24', '24']"
16925,7,5675,10,"['24', '24']","['24', '24']"
16926,8,5676,0,"['26', '24']","['26', '24']"
16927,2,5676,1,['26'],['26']
16928,8,5676,2,['26'],['26']
16929,3,5676,3,['16'],['16']
16930,6,5676,4,['14'],['14']
16931,7,5676,5,"['24', '24']","['24', '24']"
16932,6,5676,6,"['14', '14']","['14', '14']"
16933,7,5676,7,['24'],['24']
16934,1,5676,8,"['16', '14']","['16', '14']"
16935,4,5676,9,['24'],['24']
16936,5,5676,10,"['24', '24']","['24', '24']"
16937,8,5677,0,"['24', '26']","['24', '26']"
16938,2,5677,1,['26'],['26']
16939,8,5677,2,['26'],['26']
16940,7,5677,3,"['24', '24']","['24', '24']"
16941,6,5677,4,['14'],['14']
16942,6,5677,5,"['14', '14']","['14', '14']"
16943,5,5677,6,"['24', '24']","['24', '24']"
16944,7,5677,7,['24'],['24']
16945,4,5677,8,['24'],['24']
16946,3,5677,9,['16'],['16']
16947,1,5677,10,"['14', '16']","['14', '16']"
16948,2,5678,0,['16'],['16']
16949,1,5678,1,"['14', '16']","['14', '16']"
16950,8,5678,2,['26'],['26']
16951,3,5678,3,['26'],['26']
16952,5,5678,4,"['24', '24']","['24', '24']"
16953,6,5678,5,"['14', '14']","['14', '14']"
16954,7,5678,6,['24'],['24']
16955,6,5678,7,['14'],['14']
16956,8,5678,8,"['26', '24']","['26', '24']"
16957,7,5678,9,"['24', '24']","['24', '24']"
16958,4,5678,10,['24'],['24']
16959,7,5679,0,['24'],['24']
16960,6,5679,1,['14'],['14']
16961,3,5679,2,['16'],['16']
16962,2,5679,3,['26'],['26']
16963,5,5679,4,"['24', '24']","['24', '24']"
16964,7,5679,5,['24'],['24']
16965,1,5679,6,"['14', '16']","['14', '16']"
16966,8,5679,7,['26'],['26']
16967,8,5679,8,"['24', '26']","['24', '26']"
16968,4,5679,9,"['24', '24']","['24', '24']"
16969,6,5679,10,"['14', '14']","['14', '14']"
16970,6,5680,0,['14'],['14']
16971,1,5680,1,"['14', '16']","['14', '16']"
16972,3,5680,2,['16'],['16']
16973,8,5680,3,"['26', '24']","['26', '24']"
16974,4,5680,4,"['24', '24']","['24', '24']"
16975,8,5680,5,['26'],['26']
16976,5,5680,6,"['24', '24']","['24', '24']"
16977,2,5680,7,['26'],['26']
16978,6,5680,8,"['14', '14']","['14', '14']"
16979,7,5680,9,['24'],['24']
16980,7,5680,10,['24'],['24']
16981,1,5681,0,"['16', '14']","['16', '14']"
16982,8,5681,1,"['24', '26']","['24', '26']"
16983,8,5681,2,['26'],['26']
16984,6,5681,3,"['14', '14']","['14', '14']"
16985,3,5681,4,['16'],['16']
16986,4,5681,5,"['24', '24']","['24', '24']"
16987,2,5681,6,['26'],['26']
16988,5,5681,7,"['24', '24']","['24', '24']"
16989,7,5681,8,['24'],['24']
16990,6,5681,9,['14'],['14']
16991,7,5681,10,['24'],['24']
16992,7,5682,0,['24'],['24']
16993,1,5682,1,"['16', '14']","['16', '14']"
16994,5,5682,2,"['24', '24']","['24', '24']"
16995,4,5682,3,"['24', '24']","['24', '24']"
16996,8,5682,4,"['24', '26']","['24', '26']"
16997,3,5682,5,['16'],['16']
16998,6,5682,6,['24'],['24']
16999,6,5682,7,"['14', '14']","['14', '14']"
17000,8,5682,8,['26'],['26']
17001,2,5682,9,['26'],['26']
17002,7,5682,10,['14'],['14']
17003,2,5683,0,['26'],['26']
17004,1,5683,1,"['14', '16']","['14', '16']"
17005,5,5683,2,"['24', '24']","['24', '24']"
17006,8,5683,3,['26'],['26']
17007,6,5683,4,['14'],['14']
17008,4,5683,5,"['24', '24']","['24', '24']"
17009,7,5683,6,['24'],['24']
17010,3,5683,7,['16'],['16']
17011,7,5683,8,['24'],['24']
17012,6,5683,9,"['14', '14']","['14', '14']"
17013,8,5683,10,"['26', '24']","['26', '24']"
17014,6,5684,0,['14'],['14']
17015,5,5684,1,"['24', '24']","['24', '24']"
17016,4,5684,2,"['24', '24']","['24', '24']"
17017,8,5684,3,['26'],['26']
17018,1,5684,4,"['16', '14']","['16', '14']"
17019,8,5684,5,"['24', '26']","['24', '26']"
17020,6,5684,6,"['14', '14']","['14', '14']"
17021,7,5684,7,['24'],['24']
17022,2,5684,8,['26'],['26']
17023,3,5684,9,['16'],['16']
17024,5,5684,10,['24'],['24']
17025,5,5685,0,"['24', '24']","['24', '24']"
17026,4,5685,1,['14'],['14']
17027,8,5685,2,['26'],['26']
17028,3,5685,3,['16'],['16']
17029,6,5685,4,"['14', '14']","['14', '14']"
17030,4,5685,5,['24'],['24']
17031,8,5685,6,"['26', '24']","['26', '24']"
17032,7,5685,7,['24'],['24']
17033,1,5685,8,"['16', '14']","['16', '14']"
17034,7,5685,9,"['24', '24']","['24', '24']"
17035,2,5685,10,['26'],['26']
17036,5,5686,0,"['24', '24']","['24', '24']"
17037,2,5686,1,['26'],['26']
17038,3,5686,2,['16'],['16']
17039,1,5686,3,"['14', '16']","['14', '16']"
17040,4,5686,4,"['24', '24']","['24', '24']"
17041,8,5686,5,"['24', '26']","['24', '26']"
17042,7,5686,6,['24'],['24']
17043,8,5686,7,['26'],['26']
17044,6,5686,8,['14'],['14']
17045,6,5686,9,"['14', '14']","['14', '14']"
17046,7,5686,10,['24'],['24']
17047,2,5687,0,['16'],['16']
17048,7,5687,1,['24'],['24']
17049,6,5687,2,"['14', '14']","['14', '14']"
17050,8,5687,3,['26'],['26']
17051,1,5687,4,"['16', '14']","['16', '14']"
17052,8,5687,5,"['24', '26']","['24', '26']"
17053,6,5687,6,['24'],['24']
17054,4,5687,7,"['24', '24']","['24', '24']"
17055,5,5687,8,"['24', '24']","['24', '24']"
17056,3,5687,9,['26'],['26']
17057,5,5687,10,['14'],['14']
17058,1,5688,0,"['14', '16']","['14', '16']"
17059,7,5688,1,['24'],['24']
17060,6,5688,2,['24'],['24']
17061,5,5688,3,"['24', '24']","['24', '24']"
17062,6,5688,4,['14'],['14']
17063,8,5688,5,"['26', '24']","['26', '24']"
17064,4,5688,6,"['14', '14']","['14', '14']"
17065,8,5688,7,['26'],['26']
17066,3,5688,8,['16'],['16']
17067,7,5688,9,"['24', '24']","['24', '24']"
17068,2,5688,10,['26'],['26']
17069,5,5689,0,"['24', '24']","['24', '24']"
17070,2,5689,1,['26'],['26']
17071,8,5689,2,['26'],['26']
17072,8,5689,3,"['24', '26']","['24', '26']"
17073,1,5689,4,"['14', '16']","['14', '16']"
17074,7,5689,5,['24'],['24']
17075,6,5689,6,"['14', '14']","['14', '14']"
17076,3,5689,7,['16'],['16']
17077,7,5689,8,['24'],['24']
17078,4,5689,9,"['24', '24']","['24', '24']"
17079,6,5689,10,['14'],['14']
17080,6,5690,0,"['14', '14']","['14', '14']"
17081,8,5690,1,"['26', '24']","['26', '24']"
17082,6,5690,2,['14'],['14']
17083,5,5690,3,"['24', '24']","['24', '24']"
17084,2,5690,4,['26'],['26']
17085,1,5690,5,"['14', '16']","['14', '16']"
17086,4,5690,6,['24'],['24']
17087,4,5690,7,['24'],['24']
17088,8,5690,8,['26'],['26']
17089,3,5690,9,['16'],['16']
17090,7,5690,10,"['24', '24']","['24', '24']"
17091,6,5691,0,"['14', '14']","['14', '14']"
17092,1,5691,1,"['14', '16']","['14', '16']"
17093,8,5691,2,"['26', '24']","['26', '24']"
17094,4,5691,3,"['24', '24']","['24', '24']"
17095,6,5691,4,['14'],['14']
17096,8,5691,5,['26'],['26']
17097,2,5691,6,['26'],['26']
17098,5,5691,7,"['24', '24']","['24', '24']"
17099,7,5691,8,['24'],['24']
17100,3,5691,9,['16'],['16']
17101,7,5691,10,['24'],['24']
17102,5,5692,0,"['24', '24']","['24', '24']"
17103,6,5692,1,"['14', '14']","['14', '14']"
17104,4,5692,2,['24'],['24']
17105,3,5692,3,['16'],['16']
17106,1,5692,4,"['14', '16']","['14', '16']"
17107,4,5692,5,['24'],['24']
17108,8,5692,6,"['24', '26']","['24', '26']"
17109,7,5692,7,"['24', '24']","['24', '24']"
17110,6,5692,8,['14'],['14']
17111,8,5692,9,['26'],['26']
17112,2,5692,10,['26'],['26']
17113,5,5693,0,"['24', '24']","['24', '24']"
17114,4,5693,1,['16'],['16']
17115,8,5693,2,['26'],['26']
17116,1,5693,3,"['16', '14']","['16', '14']"
17117,7,5693,4,['24'],['24']
17118,2,5693,5,['26'],['26']
17119,7,5693,6,"['24', '24']","['24', '24']"
17120,6,5693,7,"['14', '14']","['14', '14']"
17121,6,5693,8,['14'],['14']
17122,8,5693,9,"['24', '26']","['24', '26']"
17123,3,5693,10,['24'],['24']
17124,3,5694,0,['16'],['16']
17125,2,5694,1,['26'],['26']
17126,7,5694,2,['24'],['24']
17127,5,5694,3,"['24', '24']","['24', '24']"
17128,8,5694,4,['26'],['26']
17129,1,5694,5,"['16', '14']","['16', '14']"
17130,6,5694,6,"['14', '14']","['14', '14']"
17131,6,5694,7,['24'],['24']
17132,8,5694,8,"['24', '26']","['24', '26']"
17133,4,5694,9,['14'],['14']
17134,7,5694,10,"['24', '24']","['24', '24']"
17135,6,5695,0,"['14', '14']","['14', '14']"
17136,8,5695,1,"['24', '26']","['24', '26']"
17137,2,5695,2,['16'],['16']
17138,4,5695,3,"['24', '24']","['24', '24']"
17139,1,5695,4,"['16', '14']","['16', '14']"
17140,8,5695,5,['26'],['26']
17141,7,5695,6,['24'],['24']
17142,5,5695,7,"['24', '24']","['24', '24']"
17143,7,5695,8,['24'],['24']
17144,6,5695,9,['14'],['14']
17145,3,5695,10,['26'],['26']
17146,6,5696,0,['14'],['14']
17147,5,5696,1,"['24', '24']","['24', '24']"
17148,3,5696,2,['16'],['16']
17149,6,5696,3,"['14', '14']","['14', '14']"
17150,1,5696,4,"['16', '14']","['16', '14']"
17151,7,5696,5,['24'],['24']
17152,7,5696,6,"['24', '24']","['24', '24']"
17153,8,5696,7,['26'],['26']
17154,4,5696,8,['24'],['24']
17155,2,5696,9,['26'],['26']
17156,8,5696,10,"['24', '26']","['24', '26']"
17157,3,5697,0,['16'],['16']
17158,8,5697,1,"['26', '24']","['26', '24']"
17159,6,5697,2,"['14', '14']","['14', '14']"
17160,7,5697,3,['24'],['24']
17161,7,5697,4,['24'],['24']
17162,1,5697,5,"['14', '16']","['14', '16']"
17163,8,5697,6,['26'],['26']
17164,2,5697,7,['26'],['26']
17165,4,5697,8,"['24', '24']","['24', '24']"
17166,6,5697,9,['14'],['14']
17167,5,5697,10,"['24', '24']","['24', '24']"
17168,2,5698,0,['16'],['16']
17169,1,5698,1,"['14', '16']","['14', '16']"
17170,5,5698,2,"['24', '24']","['24', '24']"
17171,8,5698,3,['26'],['26']
17172,7,5698,4,['24'],['24']
17173,6,5698,5,"['14', '14']","['14', '14']"
17174,8,5698,6,"['26', '24']","['26', '24']"
17175,4,5698,7,['14'],['14']
17176,3,5698,8,['26'],['26']
17177,4,5698,9,['24'],['24']
17178,7,5698,10,"['24', '24']","['24', '24']"
17179,7,5699,0,['24'],['24']
17180,7,5699,1,['24'],['24']
17181,2,5699,2,['26'],['26']
17182,6,5699,3,['14'],['14']
17183,1,5699,4,"['16', '14']","['16', '14']"
17184,4,5699,5,"['24', '24']","['24', '24']"
17185,8,5699,6,['26'],['26']
17186,8,5699,7,"['14', '14']","['14', '14']"
17187,5,5699,8,"['24', '24']","['24', '24']"
17188,3,5699,9,['16'],['16']
17189,6,5699,10,"['26', '24']","['26', '24']"
17190,6,5700,0,['14'],['14']
17191,2,5700,1,['26'],['26']
17192,8,5700,2,['26'],['26']
17193,6,5700,3,"['14', '14']","['14', '14']"
17194,1,5700,4,"['16', '14']","['16', '14']"
17195,4,5700,5,"['24', '24']","['24', '24']"
17196,5,5700,6,"['24', '24']","['24', '24']"
17197,3,5700,7,['16'],['16']
17198,7,5700,8,['24'],['24']
17199,7,5700,9,['24'],['24']
17200,8,5700,10,"['26', '24']","['26', '24']"
17201,2,5701,0,['16'],['16']
17202,7,5701,1,['24'],['24']
17203,8,5701,2,['26'],['26']
17204,6,5701,3,"['14', '14']","['14', '14']"
17205,8,5701,4,"['24', '26']","['24', '26']"
17206,6,5701,5,['14'],['14']
17207,4,5701,6,['26'],['26']
17208,3,5701,7,['24'],['24']
17209,5,5701,8,"['24', '24']","['24', '24']"
17210,1,5701,9,"['16', '14']","['16', '14']"
17211,7,5701,10,"['24', '24']","['24', '24']"
17212,8,5702,0,"['24', '26']","['24', '26']"
17213,2,5702,1,['26'],['26']
17214,7,5702,2,"['24', '24']","['24', '24']"
17215,7,5702,3,['24'],['24']
17216,1,5702,4,"['16', '14']","['16', '14']"
17217,3,5702,5,['16'],['16']
17218,4,5702,6,"['24', '24']","['24', '24']"
17219,8,5702,7,['26'],['26']
17220,6,5702,8,['14'],['14']
17221,5,5702,9,['24'],['24']
17222,6,5702,10,"['14', '14']","['14', '14']"
17223,2,5703,0,['16'],['16']
17224,7,5703,1,['24'],['24']
17225,5,5703,2,"['24', '24']","['24', '24']"
17226,6,5703,3,['14'],['14']
17227,7,5703,4,"['24', '24']","['24', '24']"
17228,8,5703,5,"['26', '24']","['26', '24']"
17229,4,5703,6,['24'],['24']
17230,6,5703,7,"['14', '14']","['14', '14']"
17231,8,5703,8,['26'],['26']
17232,3,5703,9,['26'],['26']
17233,1,5703,10,"['14', '16']","['14', '16']"
17234,5,5704,0,"['24', '24']","['24', '24']"
17235,8,5704,1,"['24', '26']","['24', '26']"
17236,6,5704,2,"['14', '14']","['14', '14']"
17237,4,5704,3,"['24', '24']","['24', '24']"
17238,2,5704,4,['26'],['26']
17239,8,5704,5,['26'],['26']
17240,6,5704,6,['14'],['14']
17241,7,5704,7,['24'],['24']
17242,7,5704,8,['24'],['24']
17243,1,5704,9,"['14', '16']","['14', '16']"
17244,3,5704,10,['16'],['16']
