,action,instance_id,step,type,strtype
12259,7,5251,8,"['24', '24']","['24', '24']"
12260,5,5251,9,['24'],['24']
12261,5,5251,10,['24'],['24']
12262,4,5252,0,['14'],['14']
12263,4,5252,1,['24'],['24']
12264,7,5252,2,"['24', '24']","['24', '24']"
12265,8,5252,3,['26'],['26']
12266,2,5252,4,['26'],['26']
12267,3,5252,5,['16'],['16']
12268,6,5252,6,"['14', '14']","['14', '14']"
12269,1,5252,7,"['14', '16']","['14', '16']"
12270,7,5252,8,['24'],['24']
12271,5,5252,9,['24'],['24']
12272,8,5252,10,"['24', '26']","['24', '26']"
12273,6,5253,0,"['14', '14']","['14', '14']"
12274,8,5253,1,['26'],['26']
12275,7,5253,2,['24'],['24']
12276,2,5253,3,['16'],['16']
12277,7,5253,4,['24'],['24']
12278,7,5253,5,['24'],['24']
12279,8,5253,6,"['26', '24']","['26', '24']"
12280,4,5253,7,['14'],['14']
12281,3,5253,8,['26'],['26']
12282,5,5253,9,"['24', '24']","['24', '24']"
12283,1,5253,10,"['16', '14']","['16', '14']"
12284,1,5254,0,"['14', '16']","['14', '16']"
12285,8,5254,1,"['26', '24']","['26', '24']"
12286,7,5254,2,"['24', '24']","['24', '24']"
12287,4,5254,3,['14'],['14']
12288,4,5254,4,['24'],['24']
12289,3,5254,5,['16'],['16']
12290,7,5254,6,['24'],['24']
12291,5,5254,7,"['14', '14']","['14', '14']"
12292,5,5254,8,['24'],['24']
12293,8,5254,9,['26'],['26']
12294,2,5254,10,['26'],['26']
12295,2,5255,0,['16'],['16']
12296,8,5255,1,['26'],['26']
12297,7,5255,2,['24'],['24']
12298,7,5255,3,['14'],['14']
12299,6,5255,4,"['14', '14']","['14', '14']"
12300,7,5255,5,['24'],['24']
12301,3,5255,6,['26'],['26']
12302,8,5255,7,"['26', '24']","['26', '24']"
12303,4,5255,8,"['24', '24']","['24', '24']"
12304,5,5255,9,['24'],['24']
12305,1,5255,10,"['16', '14']","['16', '14']"
12306,7,5256,0,['24'],['24']
12307,8,5256,1,"['26', '24']","['26', '24']"
12308,7,5256,2,['24'],['24']
12309,7,5256,3,['24'],['24']
12310,1,5256,4,"['16', '14']","['16', '14']"
12311,3,5256,5,['16'],['16']
12312,5,5256,6,"['24', '24']","['24', '24']"
12313,4,5256,7,['14'],['14']
12314,8,5256,8,['26'],['26']
12315,6,5256,9,"['14', '14']","['14', '14']"
12316,2,5256,10,['26'],['26']
12317,7,5257,0,['24'],['24']
12318,7,5257,1,['24'],['24']
12319,2,5257,2,['16'],['16']
12320,6,5257,3,['14'],['14']
12321,8,5257,4,"['26', '24']","['26', '24']"
12322,1,5257,5,"['14', '16']","['14', '16']"
12323,4,5257,6,"['24', '24']","['24', '24']"
12324,8,5257,7,['26'],['26']
12325,6,5257,8,"['14', '14']","['14', '14']"
12326,3,5257,9,['26'],['26']
12327,5,5257,10,['24'],['24']
12328,8,5258,0,['26'],['26']
12329,6,5258,1,"['14', '14']","['14', '14']"
12330,7,5258,2,['24'],['24']
12331,4,5258,3,['16'],['16']
12332,7,5258,4,['24'],['24']
12333,7,5258,5,['14'],['14']
12334,1,5258,6,"['16', '14']","['16', '14']"
12335,5,5258,7,['24'],['24']
12336,8,5258,8,"['26', '24']","['26', '24']"
12337,2,5258,9,['26'],['26']
12338,5,5258,10,"['24', '24']","['24', '24']"
12339,4,5259,0,['14'],['14']
12340,4,5259,1,['24'],['24']
12341,7,5259,2,"['24', '24']","['24', '24']"
12342,8,5259,3,['26'],['26']
12343,6,5259,4,"['14', '14']","['14', '14']"
12344,7,5259,5,['24'],['24']
12345,1,5259,6,"['16', '14']","['16', '14']"
12346,2,5259,7,['26'],['26']
12347,3,5259,8,['16'],['16']
12348,5,5259,9,['24'],['24']
12349,8,5259,10,"['24', '26']","['24', '26']"
12350,7,5260,0,['24'],['24']
12351,7,5260,1,['14'],['14']
12352,2,5260,2,['16'],['16']
12353,5,5260,3,"['24', '24']","['24', '24']"
12354,7,5260,4,['24'],['24']
12355,6,5260,5,"['14', '14']","['14', '14']"
12356,1,5260,6,"['14', '16']","['14', '16']"
12357,8,5260,7,"['26', '24']","['26', '24']"
12358,5,5260,8,['24'],['24']
12359,4,5260,9,['26'],['26']
12360,8,5260,10,['26'],['26']
12361,8,5261,0,['26'],['26']
12362,6,5261,1,"['14', '14']","['14', '14']"
12363,7,5261,2,['24'],['24']
12364,4,5261,3,['14'],['14']
12365,7,5261,4,['24'],['24']
12366,8,5261,5,"['26', '24']","['26', '24']"
12367,7,5261,6,['24'],['24']
12368,1,5261,7,"['14', '16']","['14', '16']"
12369,5,5261,8,"['24', '24']","['24', '24']"
12370,3,5261,9,['26'],['26']
12371,2,5261,10,['16'],['16']
12372,8,5262,0,['26'],['26']
12373,6,5262,1,"['14', '14']","['14', '14']"
12374,7,5262,2,['24'],['24']
12375,4,5262,3,['14'],['14']
12376,7,5262,4,['24'],['24']
12377,8,5262,5,"['24', '26']","['24', '26']"
12378,7,5262,6,['24'],['24']
12379,1,5262,7,"['14', '16']","['14', '16']"
12380,5,5262,8,"['24', '24']","['24', '24']"
12381,2,5262,9,['26'],['26']
12382,3,5262,10,['16'],['16']
12383,6,5263,0,"['14', '14']","['14', '14']"
12384,4,5263,1,['14'],['14']
12385,7,5263,2,['24'],['24']
12386,8,5263,3,"['26', '24']","['26', '24']"
12387,8,5263,4,['26'],['26']
12388,2,5263,5,['16'],['16']
12389,3,5263,6,['26'],['26']
12390,1,5263,7,"['16', '14']","['16', '14']"
12391,5,5263,8,['24'],['24']
12392,7,5263,9,"['24', '24']","['24', '24']"
12393,5,5263,10,['24'],['24']
12394,4,5264,0,['24'],['24']
12395,1,5264,1,"['16', '14']","['16', '14']"
12396,4,5264,2,['24'],['24']
12397,8,5264,3,"['24', '26']","['24', '26']"
12398,6,5264,4,"['14', '14']","['14', '14']"
12399,8,5264,5,['26'],['26']
12400,7,5264,6,['14'],['14']
12401,2,5264,7,['26'],['26']
12402,7,5264,8,['24'],['24']
12403,5,5264,9,"['24', '24']","['24', '24']"
12404,3,5264,10,['16'],['16']
12405,8,5265,0,['26'],['26']
12406,4,5265,1,['26'],['26']
12407,5,5265,2,['14'],['14']
12408,6,5265,3,"['14', '14']","['14', '14']"
12409,8,5265,4,"['26', '24']","['26', '24']"
12410,7,5265,5,['24'],['24']
12411,7,5265,6,['24'],['24']
12412,5,5265,7,"['24', '24']","['24', '24']"
12413,7,5265,8,['24'],['24']
12414,3,5265,9,['16'],['16']
12415,1,5265,10,"['14', '16']","['14', '16']"
12416,7,5266,0,['24'],['24']
12417,8,5266,1,['26'],['26']
12418,8,5266,2,"['26', '24']","['26', '24']"
12419,6,5266,3,"['14', '14']","['14', '14']"
12420,4,5266,4,['14'],['14']
12421,7,5266,5,['24'],['24']
12422,4,5266,6,['24'],['24']
12423,1,5266,7,"['16', '14']","['16', '14']"
12424,3,5266,8,['16'],['16']
12425,2,5266,9,['26'],['26']
12426,5,5266,10,"['24', '24']","['24', '24']"
12427,7,5267,0,['24'],['24']
12428,1,5267,1,"['14', '16']","['14', '16']"
12429,7,5267,2,['14'],['14']
12430,3,5267,3,['16'],['16']
12431,5,5267,4,"['24', '24']","['24', '24']"
12432,6,5267,5,"['14', '14']","['14', '14']"
12433,7,5267,6,['24'],['24']
12434,5,5267,7,['24'],['24']
12435,8,5267,8,"['26', '24']","['26', '24']"
12436,8,5267,9,['26'],['26']
12437,2,5267,10,['26'],['26']
12438,5,5268,0,['14'],['14']
12439,8,5268,1,"['26', '24']","['26', '24']"
12440,8,5268,2,['26'],['26']
12441,7,5268,3,['24'],['24']
12442,1,5268,4,"['14', '16']","['14', '16']"
12443,2,5268,5,['26'],['26']
12444,7,5268,6,['24'],['24']
12445,6,5268,7,"['14', '14']","['14', '14']"
12446,5,5268,8,"['24', '24']","['24', '24']"
12447,4,5268,9,['24'],['24']
12448,3,5268,10,['16'],['16']
12449,6,5269,0,"['14', '14']","['14', '14']"
12450,8,5269,1,['26'],['26']
12451,7,5269,2,['24'],['24']
12452,8,5269,3,"['24', '26']","['24', '26']"
12453,3,5269,4,['16'],['16']
12454,7,5269,5,['24'],['24']
12455,5,5269,6,"['24', '24']","['24', '24']"
12456,1,5269,7,"['16', '14']","['16', '14']"
12457,2,5269,8,['26'],['26']
12458,7,5269,9,['24'],['24']
12459,4,5269,10,['14'],['14']
12460,7,5270,0,['24'],['24']
12461,8,5270,1,['26'],['26']
12462,7,5270,2,['24'],['24']
12463,8,5270,3,"['26', '24']","['26', '24']"
12464,2,5270,4,['26'],['26']
12465,6,5270,5,"['14', '14']","['14', '14']"
12466,7,5270,6,['24'],['24']
12467,3,5270,7,['16'],['16']
12468,4,5270,8,['14'],['14']
12469,1,5270,9,"['16', '14']","['16', '14']"
12470,5,5270,10,"['24', '24']","['24', '24']"
12471,7,5271,0,['24'],['24']
12472,7,5271,1,"['24', '24']","['24', '24']"
12473,8,5271,2,"['26', '24']","['26', '24']"
12474,5,5271,3,['24'],['24']
12475,1,5271,4,"['14', '16']","['14', '16']"
12476,8,5271,5,['26'],['26']
12477,4,5271,6,['14'],['14']
12478,2,5271,7,['26'],['26']
12479,6,5271,8,"['14', '14']","['14', '14']"
12480,4,5271,9,['24'],['24']
12481,3,5271,10,['16'],['16']
12482,7,5272,0,['24'],['24']
12483,7,5272,1,['24'],['24']
12484,2,5272,2,['16'],['16']
12485,8,5272,3,"['26', '24']","['26', '24']"
12486,8,5272,4,['26'],['26']
12487,4,5272,5,['26'],['26']
12488,7,5272,6,['24'],['24']
12489,1,5272,7,"['16', '14']","['16', '14']"
12490,5,5272,8,"['24', '24']","['24', '24']"
12491,6,5272,9,"['14', '14']","['14', '14']"
12492,5,5272,10,['14'],['14']
12493,7,5273,0,['24'],['24']
12494,6,5273,1,"['14', '14']","['14', '14']"
12495,7,5273,2,['24'],['24']
12496,8,5273,3,['26'],['26']
12497,7,5273,4,['24'],['24']
12498,5,5273,5,['14'],['14']
12499,2,5273,6,['26'],['26']
12500,5,5273,7,"['24', '24']","['24', '24']"
12501,8,5273,8,"['24', '26']","['24', '26']"
12502,3,5273,9,['16'],['16']
12503,1,5273,10,"['16', '14']","['16', '14']"
12504,4,5274,0,['14'],['14']
12505,8,5274,1,['26'],['26']
12506,1,5274,2,"['16', '14']","['16', '14']"
12507,4,5274,3,['24'],['24']
12508,7,5274,4,['24'],['24']
12509,3,5274,5,['16'],['16']
12510,6,5274,6,"['14', '14']","['14', '14']"
12511,8,5274,7,"['26', '24']","['26', '24']"
12512,5,5274,8,['24'],['24']
12513,7,5274,9,"['24', '24']","['24', '24']"
12514,2,5274,10,['26'],['26']
12515,4,5275,0,['14'],['14']
12516,7,5275,1,['24'],['24']
12517,7,5275,2,"['24', '24']","['24', '24']"
12518,8,5275,3,['26'],['26']
12519,5,5275,4,"['14', '14']","['14', '14']"
12520,5,5275,5,['24'],['24']
12521,2,5275,6,['16'],['16']
12522,4,5275,7,['24'],['24']
12523,8,5275,8,"['24', '26']","['24', '26']"
12524,3,5275,9,['26'],['26']
12525,1,5275,10,"['14', '16']","['14', '16']"
12526,7,5276,0,['24'],['24']
12527,7,5276,1,['24'],['24']
12528,5,5276,2,"['24', '24']","['24', '24']"
12529,7,5276,3,['24'],['24']
12530,8,5276,4,['26'],['26']
12531,2,5276,5,['16'],['16']
12532,8,5276,6,"['26', '24']","['26', '24']"
12533,4,5276,7,"['14', '14']","['14', '14']"
12534,5,5276,8,['14'],['14']
12535,1,5276,9,"['14', '16']","['14', '16']"
12536,3,5276,10,['26'],['26']
12537,6,5277,0,"['14', '14']","['14', '14']"
12538,4,5277,1,['24'],['24']
12539,8,5277,2,"['26', '24']","['26', '24']"
12540,5,5277,3,['24'],['24']
12541,7,5277,4,"['24', '24']","['24', '24']"
12542,4,5277,5,['24'],['24']
12543,8,5277,6,['26'],['26']
12544,1,5277,7,"['14', '16']","['14', '16']"
12545,2,5277,8,['26'],['26']
12546,5,5277,9,['14'],['14']
12547,3,5277,10,['16'],['16']
12548,2,5278,0,['16'],['16']
12549,8,5278,1,['26'],['26']
12550,8,5278,2,"['26', '24']","['26', '24']"
12551,7,5278,3,['24'],['24']
12552,7,5278,4,"['24', '24']","['24', '24']"
12553,6,5278,5,"['14', '14']","['14', '14']"
12554,5,5278,6,['24'],['24']
12555,4,5278,7,['26'],['26']
12556,1,5278,8,"['14', '16']","['14', '16']"
12557,5,5278,9,['24'],['24']
12558,5,5278,10,['14'],['14']
12559,6,5279,0,['14'],['14']
12560,8,5279,1,['26'],['26']
12561,4,5279,2,['26'],['26']
12562,2,5279,3,['16'],['16']
12563,7,5279,4,['24'],['24']
12564,1,5279,5,"['16', '14']","['16', '14']"
12565,7,5279,6,['24'],['24']
12566,7,5279,7,['24'],['24']
12567,5,5279,8,"['14', '14']","['14', '14']"
12568,6,5279,9,"['24', '24']","['24', '24']"
12569,8,5279,10,"['26', '24']","['26', '24']"
12570,8,5280,0,"['26', '24']","['26', '24']"
12571,7,5280,1,['24'],['24']
12572,7,5280,2,"['24', '24']","['24', '24']"
12573,8,5280,3,['26'],['26']
12574,1,5280,4,"['16', '14']","['16', '14']"
12575,5,5280,5,['24'],['24']
12576,4,5280,6,['16'],['16']
12577,2,5280,7,['26'],['26']
12578,5,5280,8,['24'],['24']
12579,6,5280,9,"['14', '14']","['14', '14']"
12580,5,5280,10,['14'],['14']
12581,6,5281,0,"['14', '14']","['14', '14']"
12582,2,5281,1,['16'],['16']
12583,8,5281,2,"['26', '24']","['26', '24']"
12584,7,5281,3,"['24', '24']","['24', '24']"
12585,8,5281,4,['26'],['26']
12586,7,5281,5,['24'],['24']
12587,4,5281,6,['24'],['24']
12588,1,5281,7,"['16', '14']","['16', '14']"
12589,4,5281,8,['14'],['14']
12590,3,5281,9,['26'],['26']
12591,5,5281,10,['24'],['24']
12592,4,5282,0,['14'],['14']
12593,4,5282,1,['24'],['24']
12594,6,5282,2,"['14', '14']","['14', '14']"
12595,7,5282,3,['24'],['24']
12596,7,5282,4,['24'],['24']
12597,1,5282,5,"['14', '16']","['14', '16']"
12598,3,5282,6,['16'],['16']
12599,8,5282,7,"['26', '24']","['26', '24']"
12600,8,5282,8,['26'],['26']
12601,5,5282,9,"['24', '24']","['24', '24']"
12602,2,5282,10,['26'],['26']
12603,8,5283,0,['26'],['26']
12604,8,5283,1,"['26', '24']","['26', '24']"
12605,2,5283,2,['16'],['16']
12606,6,5283,3,"['14', '14']","['14', '14']"
12607,7,5283,4,['24'],['24']
12608,4,5283,5,['26'],['26']
12609,7,5283,6,['24'],['24']
12610,7,5283,7,['24'],['24']
12611,1,5283,8,"['16', '14']","['16', '14']"
12612,5,5283,9,"['24', '24']","['24', '24']"
12613,5,5283,10,['14'],['14']
12614,8,5284,0,"['24', '26']","['24', '26']"
12615,6,5284,1,"['14', '14']","['14', '14']"
12616,8,5284,2,['26'],['26']
12617,2,5284,3,['26'],['26']
12618,7,5284,4,['24'],['24']
12619,7,5284,5,"['24', '24']","['24', '24']"
12620,4,5284,6,['14'],['14']
12621,1,5284,7,"['14', '16']","['14', '16']"
12622,4,5284,8,['24'],['24']
12623,5,5284,9,['24'],['24']
12624,3,5284,10,['16'],['16']
12625,7,5285,0,"['24', '24']","['24', '24']"
12626,5,5285,1,['24'],['24']
12627,2,5285,2,['16'],['16']
12628,6,5285,3,"['14', '14']","['14', '14']"
12629,7,5285,4,['24'],['24']
12630,4,5285,5,['24'],['24']
12631,4,5285,6,['14'],['14']
12632,8,5285,7,"['26', '24']","['26', '24']"
12633,1,5285,8,"['16', '14']","['16', '14']"
12634,8,5285,9,['26'],['26']
12635,3,5285,10,['26'],['26']
12636,8,5286,0,['26'],['26']
12637,7,5286,1,['24'],['24']
12638,3,5286,2,['16'],['16']
12639,7,5286,3,['24'],['24']
12640,6,5286,4,"['14', '14']","['14', '14']"
12641,7,5286,5,['24'],['24']
12642,5,5286,6,['14'],['14']
12643,5,5286,7,"['24', '24']","['24', '24']"
12644,1,5286,8,"['16', '14']","['16', '14']"
12645,2,5286,9,['26'],['26']
12646,8,5286,10,"['24', '26']","['24', '26']"
12647,8,5287,0,"['24', '26']","['24', '26']"
12648,8,5287,1,['26'],['26']
12649,4,5287,2,['14'],['14']
12650,7,5287,3,"['24', '24']","['24', '24']"
12651,1,5287,4,"['16', '14']","['16', '14']"
12652,3,5287,5,['16'],['16']
12653,7,5287,6,['24'],['24']
12654,2,5287,7,['26'],['26']
12655,4,5287,8,['24'],['24']
12656,5,5287,9,['24'],['24']
12657,5,5287,10,"['14', '14']","['14', '14']"
12658,2,5288,0,['16'],['16']
12659,7,5288,1,['24'],['24']
12660,1,5288,2,"['16', '14']","['16', '14']"
12661,8,5288,3,['26'],['26']
12662,6,5288,4,"['14', '14']","['14', '14']"
12663,4,5288,5,['26'],['26']
12664,7,5288,6,['24'],['24']
12665,5,5288,7,"['24', '24']","['24', '24']"
12666,7,5288,8,['24'],['24']
12667,8,5288,9,"['26', '24']","['26', '24']"
12668,5,5288,10,['14'],['14']
12669,5,5289,0,['14'],['14']
12670,1,5289,1,"['16', '14']","['16', '14']"
12671,7,5289,2,['24'],['24']
12672,3,5289,3,['16'],['16']
12673,6,5289,4,"['14', '14']","['14', '14']"
12674,7,5289,5,['24'],['24']
12675,8,5289,6,['26'],['26']
12676,4,5289,7,"['24', '24']","['24', '24']"
12677,8,5289,8,"['24', '26']","['24', '26']"
12678,7,5289,9,['24'],['24']
12679,2,5289,10,['26'],['26']
12680,8,5290,0,"['24', '26']","['24', '26']"
12681,8,5290,1,['26'],['26']
12682,4,5290,2,"['24', '24']","['24', '24']"
12683,7,5290,3,['24'],['24']
12684,3,5290,4,['16'],['16']
12685,2,5290,5,['26'],['26']
12686,5,5290,6,['14'],['14']
12687,6,5290,7,"['14', '14']","['14', '14']"
12688,1,5290,8,"['16', '14']","['16', '14']"
12689,5,5290,9,['24'],['24']
12690,5,5290,10,['24'],['24']
12691,7,5291,0,['24'],['24']
12692,8,5291,1,['26'],['26']
12693,1,5291,2,"['14', '16']","['14', '16']"
12694,8,5291,3,"['26', '24']","['26', '24']"
12695,7,5291,4,['24'],['24']
12696,3,5291,5,['16'],['16']
12697,6,5291,6,"['14', '14']","['14', '14']"
12698,2,5291,7,['26'],['26']
12699,4,5291,8,['14'],['14']
12700,7,5291,9,['24'],['24']
12701,5,5291,10,"['24', '24']","['24', '24']"
12702,4,5292,0,['26'],['26']
12703,3,5292,1,['16'],['16']
12704,2,5292,2,['26'],['26']
12705,5,5292,3,['24'],['24']
12706,5,5292,4,['24'],['24']
12707,1,5292,5,"['14', '16']","['14', '16']"
12708,6,5292,6,"['14', '14']","['14', '14']"
12709,7,5292,7,"['24', '24']","['24', '24']"
12710,8,5292,8,"['26', '24']","['26', '24']"
12711,5,5292,9,['24'],['24']
12712,7,5292,10,['14'],['14']
12713,8,5293,0,['26'],['26']
12714,6,5293,1,"['14', '14']","['14', '14']"
12715,7,5293,2,['24'],['24']
12716,4,5293,3,['16'],['16']
12717,7,5293,4,['24'],['24']
12718,2,5293,5,['26'],['26']
12719,7,5293,6,['14'],['14']
12720,1,5293,7,"['14', '16']","['14', '16']"
12721,5,5293,8,"['24', '24']","['24', '24']"
12722,8,5293,9,"['24', '26']","['24', '26']"
12723,5,5293,10,['24'],['24']
12724,1,5294,0,"['14', '16']","['14', '16']"
12725,8,5294,1,['26'],['26']
12726,2,5294,2,['26'],['26']
12727,4,5294,3,['14'],['14']
12728,6,5294,4,"['14', '14']","['14', '14']"
12729,4,5294,5,['24'],['24']
12730,7,5294,6,"['24', '24']","['24', '24']"
12731,7,5294,7,['24'],['24']
12732,8,5294,8,"['24', '26']","['24', '26']"
12733,3,5294,9,['16'],['16']
12734,5,5294,10,['24'],['24']
12735,8,5295,0,"['24', '26']","['24', '26']"
12736,4,5295,1,['24'],['24']
12737,5,5295,2,['24'],['24']
12738,1,5295,3,"['14', '16']","['14', '16']"
12739,4,5295,4,['14'],['14']
12740,7,5295,5,['24'],['24']
12741,7,5295,6,"['24', '24']","['24', '24']"
12742,8,5295,7,['26'],['26']
12743,6,5295,8,"['14', '14']","['14', '14']"
12744,2,5295,9,['26'],['26']
12745,3,5295,10,['16'],['16']
12746,7,5296,0,['24'],['24']
12747,8,5296,1,['26'],['26']
12748,6,5296,2,"['14', '14']","['14', '14']"
12749,4,5296,3,['14'],['14']
12750,1,5296,4,"['16', '14']","['16', '14']"
12751,4,5296,5,['24'],['24']
12752,7,5296,6,['24'],['24']
12753,2,5296,7,['16'],['16']
12754,8,5296,8,"['26', '24']","['26', '24']"
12755,3,5296,9,['26'],['26']
12756,5,5296,10,"['24', '24']","['24', '24']"
12757,6,5297,0,"['14', '14']","['14', '14']"
12758,7,5297,1,['24'],['24']
12759,8,5297,2,"['26', '24']","['26', '24']"
12760,8,5297,3,['26'],['26']
12761,2,5297,4,['26'],['26']
12762,7,5297,5,"['24', '24']","['24', '24']"
12763,4,5297,6,['24'],['24']
12764,1,5297,7,"['14', '16']","['14', '16']"
12765,3,5297,8,['16'],['16']
12766,5,5297,9,['24'],['24']
12767,5,5297,10,['14'],['14']
12768,7,5298,0,"['24', '24']","['24', '24']"
12769,7,5298,1,['24'],['24']
12770,5,5298,2,['24'],['24']
12771,4,5298,3,"['14', '14']","['14', '14']"
12772,8,5298,4,['26'],['26']
12773,8,5298,5,"['26', '24']","['26', '24']"
12774,5,5298,6,['14'],['14']
12775,1,5298,7,"['16', '14']","['16', '14']"
12776,3,5298,8,['16'],['16']
12777,2,5298,9,['26'],['26']
12778,5,5298,10,['24'],['24']
12779,8,5299,0,['26'],['26']
12780,1,5299,1,"['16', '14']","['16', '14']"
12781,6,5299,2,"['14', '14']","['14', '14']"
12782,7,5299,3,['24'],['24']
12783,7,5299,4,['24'],['24']
12784,5,5299,5,['14'],['14']
12785,2,5299,6,['16'],['16']
12786,7,5299,7,['24'],['24']
12787,4,5299,8,['26'],['26']
12788,5,5299,9,"['24', '24']","['24', '24']"
12789,8,5299,10,"['26', '24']","['26', '24']"
12790,7,5300,0,"['24', '24']","['24', '24']"
12791,7,5300,1,['24'],['24']
12792,8,5300,2,"['26', '24']","['26', '24']"
12793,6,5300,3,"['14', '14']","['14', '14']"
12794,5,5300,4,['24'],['24']
12795,8,5300,5,['26'],['26']
12796,4,5300,6,['16'],['16']
12797,5,5300,7,['14'],['14']
12798,2,5300,8,['26'],['26']
12799,1,5300,9,"['14', '16']","['14', '16']"
12800,5,5300,10,['24'],['24']
12801,7,5301,0,['24'],['24']
12802,8,5301,1,['26'],['26']
12803,7,5301,2,"['24', '24']","['24', '24']"
12804,8,5301,3,"['24', '26']","['24', '26']"
12805,5,5301,4,['24'],['24']
12806,3,5301,5,['16'],['16']
12807,4,5301,6,"['14', '14']","['14', '14']"
12808,5,5301,7,['14'],['14']
12809,2,5301,8,['26'],['26']
12810,5,5301,9,['24'],['24']
12811,1,5301,10,"['14', '16']","['14', '16']"
12812,8,5302,0,['26'],['26']
12813,7,5302,1,['24'],['24']
12814,8,5302,2,"['26', '24']","['26', '24']"
12815,7,5302,3,['24'],['24']
12816,6,5302,4,['14'],['14']
12817,2,5302,5,['26'],['26']
12818,4,5302,6,"['14', '14']","['14', '14']"
12819,3,5302,7,['16'],['16']
12820,1,5302,8,"['14', '16']","['14', '16']"
12821,5,5302,9,"['24', '24']","['24', '24']"
12822,7,5302,10,['24'],['24']
12823,7,5303,0,['24'],['24']
12824,7,5303,1,"['24', '24']","['24', '24']"
12825,4,5303,2,['16'],['16']
12826,8,5303,3,['26'],['26']
12827,5,5303,4,['14'],['14']
12828,2,5303,5,['26'],['26']
12829,5,5303,6,['24'],['24']
12830,5,5303,7,['24'],['24']
12831,8,5303,8,"['26', '24']","['26', '24']"
12832,1,5303,9,"['16', '14']","['16', '14']"
12833,6,5303,10,"['14', '14']","['14', '14']"
12834,5,5304,0,['14'],['14']
12835,8,5304,1,['26'],['26']
12836,7,5304,2,['24'],['24']
12837,7,5304,3,"['24', '24']","['24', '24']"
12838,2,5304,4,['26'],['26']
12839,8,5304,5,"['24', '26']","['24', '26']"
12840,1,5304,6,"['14', '16']","['14', '16']"
12841,3,5304,7,['16'],['16']
12842,5,5304,8,['24'],['24']
12843,5,5304,9,['24'],['24']
12844,4,5304,10,"['14', '14']","['14', '14']"
12845,8,5305,0,['26'],['26']
12846,1,5305,1,"['14', '16']","['14', '16']"
12847,6,5305,2,"['14', '14']","['14', '14']"
12848,7,5305,3,['24'],['24']
12849,7,5305,4,['24'],['24']
12850,2,5305,5,['26'],['26']
12851,5,5305,6,"['24', '24']","['24', '24']"
12852,4,5305,7,['14'],['14']
12853,8,5305,8,"['24', '26']","['24', '26']"
12854,4,5305,9,['24'],['24']
12855,3,5305,10,['16'],['16']
12856,7,5306,0,"['24', '24']","['24', '24']"
12857,7,5306,1,['24'],['24']
12858,5,5306,2,['24'],['24']
12859,5,5306,3,['24'],['24']
12860,2,5306,4,['16'],['16']
12861,8,5306,5,['26'],['26']
12862,8,5306,6,"['26', '24']","['26', '24']"
12863,6,5306,7,"['14', '14']","['14', '14']"
12864,4,5306,8,['26'],['26']
12865,1,5306,9,"['16', '14']","['16', '14']"
12866,5,5306,10,['14'],['14']
12867,4,5307,0,['14'],['14']
12868,1,5307,1,"['14', '16']","['14', '16']"
12869,8,5307,2,['26'],['26']
12870,6,5307,3,"['14', '14']","['14', '14']"
12871,7,5307,4,"['24', '24']","['24', '24']"
12872,8,5307,5,"['26', '24']","['26', '24']"
12873,7,5307,6,['24'],['24']
12874,3,5307,7,['16'],['16']
12875,5,5307,8,['24'],['24']
12876,4,5307,9,['24'],['24']
12877,2,5307,10,['26'],['26']
12878,8,5308,0,['26'],['26']
12879,8,5308,1,"['24', '26']","['24', '26']"
12880,7,5308,2,['24'],['24']
12881,3,5308,3,['16'],['16']
12882,7,5308,4,['24'],['24']
12883,1,5308,5,"['16', '14']","['16', '14']"
12884,5,5308,6,"['24', '24']","['24', '24']"
12885,4,5308,7,['26'],['26']
12886,6,5308,8,"['14', '14']","['14', '14']"
12887,7,5308,9,['24'],['24']
12888,5,5308,10,['14'],['14']
12889,6,5309,0,"['14', '14']","['14', '14']"
12890,8,5309,1,['26'],['26']
12891,7,5309,2,['24'],['24']
12892,2,5309,3,['26'],['26']
12893,1,5309,4,"['16', '14']","['16', '14']"
12894,3,5309,5,['16'],['16']
12895,5,5309,6,['14'],['14']
12896,7,5309,7,"['24', '24']","['24', '24']"
12897,8,5309,8,"['26', '24']","['26', '24']"
12898,4,5309,9,['24'],['24']
12899,4,5309,10,['24'],['24']
12900,8,5310,0,['26'],['26']
12901,2,5310,1,['26'],['26']
12902,7,5310,2,['24'],['24']
12903,1,5310,3,"['16', '14']","['16', '14']"
12904,6,5310,4,"['14', '14']","['14', '14']"
12905,8,5310,5,"['24', '26']","['24', '26']"
12906,7,5310,6,['24'],['24']
12907,3,5310,7,['16'],['16']
12908,4,5310,8,['14'],['14']
12909,5,5310,9,"['24', '24']","['24', '24']"
12910,5,5310,10,['24'],['24']
12911,7,5311,0,['24'],['24']
12912,7,5311,1,['24'],['24']
12913,6,5311,2,"['14', '14']","['14', '14']"
12914,8,5311,3,['26'],['26']
12915,4,5311,4,"['24', '24']","['24', '24']"
12916,2,5311,5,['26'],['26']
12917,8,5311,6,"['26', '24']","['26', '24']"
12918,3,5311,7,['16'],['16']
12919,1,5311,8,"['14', '16']","['14', '16']"
12920,5,5311,9,['14'],['14']
12921,7,5311,10,['24'],['24']
12922,2,5312,0,['16'],['16']
12923,8,5312,1,"['26', '24']","['26', '24']"
12924,8,5312,2,['26'],['26']
12925,7,5312,3,['24'],['24']
12926,7,5312,4,"['24', '24']","['24', '24']"
