,action,instance_id,step,type,strtype
12705,6,5292,3,['24'],['24']
12706,7,5292,4,['24'],['24']
12707,1,5292,5,"['14', '16']","['14', '16']"
12708,7,5292,6,"['14', '14']","['14', '14']"
12709,5,5292,7,"['24', '24']","['24', '24']"
12710,8,5292,8,"['26', '24']","['26', '24']"
12711,6,5292,9,['24'],['24']
12712,4,5292,10,['14'],['14']
12713,3,5293,0,['26'],['26']
12714,6,5293,1,"['14', '14']","['14', '14']"
12715,7,5293,2,['24'],['24']
12716,2,5293,3,['16'],['16']
12717,7,5293,4,['24'],['24']
12718,8,5293,5,['26'],['26']
12719,6,5293,6,['14'],['14']
12720,1,5293,7,"['14', '16']","['14', '16']"
12721,4,5293,8,"['24', '24']","['24', '24']"
12722,8,5293,9,"['24', '26']","['24', '26']"
12723,7,5293,10,['24'],['24']
12724,1,5294,0,"['14', '16']","['14', '16']"
12725,2,5294,1,['26'],['26']
12726,8,5294,2,['26'],['26']
12727,4,5294,3,['14'],['14']
12728,5,5294,4,"['14', '14']","['14', '14']"
12729,4,5294,5,['24'],['24']
12730,7,5294,6,"['24', '24']","['24', '24']"
12731,7,5294,7,['24'],['24']
12732,8,5294,8,"['24', '26']","['24', '26']"
12733,3,5294,9,['16'],['16']
12734,6,5294,10,['24'],['24']
12735,8,5295,0,"['24', '26']","['24', '26']"
12736,7,5295,1,['24'],['24']
12737,7,5295,2,['24'],['24']
12738,1,5295,3,"['14', '16']","['14', '16']"
12739,5,5295,4,['14'],['14']
12740,7,5295,5,['24'],['24']
12741,5,5295,6,"['24', '24']","['24', '24']"
12742,8,5295,7,['26'],['26']
12743,4,5295,8,"['14', '14']","['14', '14']"
12744,2,5295,9,['26'],['26']
12745,3,5295,10,['16'],['16']
12746,7,5296,0,['24'],['24']
12747,3,5296,1,['26'],['26']
12748,6,5296,2,"['14', '14']","['14', '14']"
12749,5,5296,3,['14'],['14']
12750,1,5296,4,"['16', '14']","['16', '14']"
12751,6,5296,5,['24'],['24']
12752,5,5296,6,['24'],['24']
12753,2,5296,7,['16'],['16']
12754,8,5296,8,"['26', '24']","['26', '24']"
12755,8,5296,9,['26'],['26']
12756,7,5296,10,"['24', '24']","['24', '24']"
12757,6,5297,0,"['14', '14']","['14', '14']"
12758,7,5297,1,['24'],['24']
12759,8,5297,2,"['26', '24']","['26', '24']"
12760,8,5297,3,['26'],['26']
12761,3,5297,4,['26'],['26']
12762,5,5297,5,"['24', '24']","['24', '24']"
12763,5,5297,6,['24'],['24']
12764,1,5297,7,"['14', '16']","['14', '16']"
12765,2,5297,8,['16'],['16']
12766,6,5297,9,['24'],['24']
12767,4,5297,10,['14'],['14']
12768,7,5298,0,"['24', '24']","['24', '24']"
12769,7,5298,1,['24'],['24']
12770,5,5298,2,['24'],['24']
12771,4,5298,3,"['14', '14']","['14', '14']"
12772,3,5298,4,['26'],['26']
12773,8,5298,5,"['26', '24']","['26', '24']"
12774,6,5298,6,['14'],['14']
12775,1,5298,7,"['16', '14']","['16', '14']"
12776,2,5298,8,['16'],['16']
12777,8,5298,9,['26'],['26']
12778,5,5298,10,['24'],['24']
12779,2,5299,0,['26'],['26']
12780,1,5299,1,"['16', '14']","['16', '14']"
12781,7,5299,2,"['14', '14']","['14', '14']"
12782,7,5299,3,['24'],['24']
12783,5,5299,4,['24'],['24']
12784,5,5299,5,['14'],['14']
12785,3,5299,6,['16'],['16']
12786,5,5299,7,['24'],['24']
12787,8,5299,8,['26'],['26']
12788,4,5299,9,"['24', '24']","['24', '24']"
12789,8,5299,10,"['26', '24']","['26', '24']"
12790,7,5300,0,"['24', '24']","['24', '24']"
12791,7,5300,1,['24'],['24']
12792,8,5300,2,"['26', '24']","['26', '24']"
12793,4,5300,3,"['14', '14']","['14', '14']"
12794,5,5300,4,['24'],['24']
12795,8,5300,5,['26'],['26']
12796,2,5300,6,['16'],['16']
12797,5,5300,7,['14'],['14']
12798,3,5300,8,['26'],['26']
12799,1,5300,9,"['14', '16']","['14', '16']"
12800,6,5300,10,['24'],['24']
12801,7,5301,0,['24'],['24']
12802,8,5301,1,['26'],['26']
12803,7,5301,2,"['24', '24']","['24', '24']"
12804,8,5301,3,"['24', '26']","['24', '26']"
12805,5,5301,4,['24'],['24']
12806,3,5301,5,['16'],['16']
12807,6,5301,6,"['14', '14']","['14', '14']"
12808,6,5301,7,['14'],['14']
12809,2,5301,8,['26'],['26']
12810,4,5301,9,['24'],['24']
12811,1,5301,10,"['14', '16']","['14', '16']"
12812,3,5302,0,['26'],['26']
12813,7,5302,1,['24'],['24']
12814,8,5302,2,"['26', '24']","['26', '24']"
12815,6,5302,3,['24'],['24']
12816,6,5302,4,['14'],['14']
12817,8,5302,5,['26'],['26']
12818,5,5302,6,"['14', '14']","['14', '14']"
12819,2,5302,7,['16'],['16']
12820,1,5302,8,"['14', '16']","['14', '16']"
12821,7,5302,9,"['24', '24']","['24', '24']"
12822,4,5302,10,['24'],['24']
12823,7,5303,0,['24'],['24']
12824,7,5303,1,"['24', '24']","['24', '24']"
12825,2,5303,2,['16'],['16']
12826,3,5303,3,['26'],['26']
12827,6,5303,4,['14'],['14']
12828,8,5303,5,['26'],['26']
12829,6,5303,6,['24'],['24']
12830,5,5303,7,['24'],['24']
12831,8,5303,8,"['26', '24']","['26', '24']"
12832,1,5303,9,"['16', '14']","['16', '14']"
12833,4,5303,10,"['14', '14']","['14', '14']"
12834,4,5304,0,['14'],['14']
12835,2,5304,1,['26'],['26']
12836,4,5304,2,['24'],['24']
12837,7,5304,3,"['24', '24']","['24', '24']"
12838,8,5304,4,['26'],['26']
12839,8,5304,5,"['24', '26']","['24', '26']"
12840,1,5304,6,"['14', '16']","['14', '16']"
12841,3,5304,7,['16'],['16']
12842,7,5304,8,['24'],['24']
12843,5,5304,9,['24'],['24']
12844,5,5304,10,"['14', '14']","['14', '14']"
12845,2,5305,0,['26'],['26']
12846,1,5305,1,"['14', '16']","['14', '16']"
12847,6,5305,2,"['14', '14']","['14', '14']"
12848,7,5305,3,['24'],['24']
12849,7,5305,4,['24'],['24']
12850,8,5305,5,['26'],['26']
12851,5,5305,6,"['24', '24']","['24', '24']"
12852,4,5305,7,['14'],['14']
12853,8,5305,8,"['24', '26']","['24', '26']"
12854,7,5305,9,['24'],['24']
12855,3,5305,10,['16'],['16']
12856,7,5306,0,"['24', '24']","['24', '24']"
12857,7,5306,1,['24'],['24']
12858,5,5306,2,['24'],['24']
12859,5,5306,3,['24'],['24']
12860,2,5306,4,['16'],['16']
12861,3,5306,5,['26'],['26']
12862,8,5306,6,"['26', '24']","['26', '24']"
12863,6,5306,7,"['14', '14']","['14', '14']"
12864,8,5306,8,['26'],['26']
12865,1,5306,9,"['16', '14']","['16', '14']"
12866,4,5306,10,['14'],['14']
12867,5,5307,0,['14'],['14']
12868,1,5307,1,"['14', '16']","['14', '16']"
12869,3,5307,2,['26'],['26']
12870,4,5307,3,"['14', '14']","['14', '14']"
12871,7,5307,4,"['24', '24']","['24', '24']"
12872,8,5307,5,"['26', '24']","['26', '24']"
12873,7,5307,6,['24'],['24']
12874,2,5307,7,['16'],['16']
12875,6,5307,8,['24'],['24']
12876,6,5307,9,['24'],['24']
12877,8,5307,10,['26'],['26']
12878,3,5308,0,['26'],['26']
12879,8,5308,1,"['24', '26']","['24', '26']"
12880,5,5308,2,['24'],['24']
12881,2,5308,3,['16'],['16']
12882,6,5308,4,['24'],['24']
12883,1,5308,5,"['16', '14']","['16', '14']"
12884,7,5308,6,"['24', '24']","['24', '24']"
12885,8,5308,7,['26'],['26']
12886,4,5308,8,"['14', '14']","['14', '14']"
12887,7,5308,9,['24'],['24']
12888,5,5308,10,['14'],['14']
12889,4,5309,0,"['14', '14']","['14', '14']"
12890,3,5309,1,['26'],['26']
12891,7,5309,2,['24'],['24']
12892,8,5309,3,['26'],['26']
12893,1,5309,4,"['16', '14']","['16', '14']"
12894,2,5309,5,['16'],['16']
12895,6,5309,6,['14'],['14']
12896,5,5309,7,"['24', '24']","['24', '24']"
12897,8,5309,8,"['26', '24']","['26', '24']"
12898,7,5309,9,['24'],['24']
12899,7,5309,10,['24'],['24']
12900,3,5310,0,['26'],['26']
12901,8,5310,1,['26'],['26']
12902,5,5310,2,['24'],['24']
12903,1,5310,3,"['16', '14']","['16', '14']"
12904,4,5310,4,"['14', '14']","['14', '14']"
12905,8,5310,5,"['24', '26']","['24', '26']"
12906,7,5310,6,['24'],['24']
12907,2,5310,7,['16'],['16']
12908,6,5310,8,['14'],['14']
12909,5,5310,9,"['24', '24']","['24', '24']"
12910,7,5310,10,['24'],['24']
12911,7,5311,0,['24'],['24']
12912,7,5311,1,['24'],['24']
12913,6,5311,2,"['14', '14']","['14', '14']"
12914,3,5311,3,['26'],['26']
12915,5,5311,4,"['24', '24']","['24', '24']"
12916,8,5311,5,['26'],['26']
12917,8,5311,6,"['26', '24']","['26', '24']"
12918,2,5311,7,['16'],['16']
12919,1,5311,8,"['14', '16']","['14', '16']"
12920,6,5311,9,['14'],['14']
12921,4,5311,10,['24'],['24']
12922,3,5312,0,['16'],['16']
12923,8,5312,1,"['26', '24']","['26', '24']"
12924,8,5312,2,['26'],['26']
12925,6,5312,3,['24'],['24']
12926,5,5312,4,"['24', '24']","['24', '24']"
12927,2,5312,5,['26'],['26']
12928,5,5312,6,['14'],['14']
12929,7,5312,7,['24'],['24']
12930,7,5312,8,['24'],['24']
12931,4,5312,9,"['14', '14']","['14', '14']"
12932,1,5312,10,"['16', '14']","['16', '14']"
12933,7,5313,0,"['24', '24']","['24', '24']"
12934,7,5313,1,['24'],['24']
12935,3,5313,2,['26'],['26']
12936,1,5313,3,"['16', '14']","['16', '14']"
12937,5,5313,4,['14'],['14']
12938,8,5313,5,"['26', '24']","['26', '24']"
12939,4,5313,6,"['14', '14']","['14', '14']"
12940,8,5313,7,['26'],['26']
12941,5,5313,8,['24'],['24']
12942,5,5313,9,['24'],['24']
12943,2,5313,10,['16'],['16']
12944,7,5314,0,"['24', '24']","['24', '24']"
12945,3,5314,1,['26'],['26']
12946,6,5314,2,"['14', '14']","['14', '14']"
12947,6,5314,3,['24'],['24']
12948,7,5314,4,['24'],['24']
12949,8,5314,5,"['24', '26']","['24', '26']"
12950,1,5314,6,"['16', '14']","['16', '14']"
12951,2,5314,7,['16'],['16']
12952,4,5314,8,['14'],['14']
12953,5,5314,9,['24'],['24']
12954,8,5314,10,['26'],['26']
12955,8,5315,0,"['24', '26']","['24', '26']"
12956,7,5315,1,"['24', '24']","['24', '24']"
12957,7,5315,2,['24'],['24']
12958,1,5315,3,"['14', '16']","['14', '16']"
12959,4,5315,4,['24'],['24']
12960,8,5315,5,['26'],['26']
12961,3,5315,6,['16'],['16']
12962,5,5315,7,"['14', '14']","['14', '14']"
12963,2,5315,8,['26'],['26']
12964,6,5315,9,['14'],['14']
12965,4,5315,10,['24'],['24']
12966,5,5316,0,['14'],['14']
12967,3,5316,1,['16'],['16']
12968,6,5316,2,['24'],['24']
12969,6,5316,3,['24'],['24']
12970,6,5316,4,['24'],['24']
12971,8,5316,5,"['26', '24']","['26', '24']"
12972,4,5316,6,"['14', '14']","['14', '14']"
12973,1,5316,7,"['14', '16']","['14', '16']"
12974,8,5316,8,['26'],['26']
12975,5,5316,9,"['24', '24']","['24', '24']"
12976,2,5316,10,['26'],['26']
12977,8,5317,0,"['26', '24']","['26', '24']"
12978,4,5317,1,['14'],['14']
12979,6,5317,2,"['14', '14']","['14', '14']"
12980,7,5317,3,['24'],['24']
12981,7,5317,4,['24'],['24']
12982,8,5317,5,['26'],['26']
12983,2,5317,6,['16'],['16']
12984,5,5317,7,"['24', '24']","['24', '24']"
12985,1,5317,8,"['16', '14']","['16', '14']"
12986,7,5317,9,['24'],['24']
12987,3,5317,10,['26'],['26']
12988,6,5318,0,['14'],['14']
12989,3,5318,1,['26'],['26']
12990,7,5318,2,"['24', '24']","['24', '24']"
12991,7,5318,3,['24'],['24']
12992,2,5318,4,['16'],['16']
12993,5,5318,5,['24'],['24']
12994,8,5318,6,"['26', '24']","['26', '24']"
12995,6,5318,7,"['14', '14']","['14', '14']"
12996,8,5318,8,['26'],['26']
12997,1,5318,9,"['16', '14']","['16', '14']"
12998,4,5318,10,['24'],['24']
12999,7,5319,0,"['24', '24']","['24', '24']"
13000,7,5319,1,['24'],['24']
13001,1,5319,2,"['14', '16']","['14', '16']"
13002,4,5319,3,['24'],['24']
13003,2,5319,4,['26'],['26']
13004,4,5319,5,['14'],['14']
13005,8,5319,6,"['26', '24']","['26', '24']"
13006,5,5319,7,['24'],['24']
13007,8,5319,8,['26'],['26']
13008,5,5319,9,"['14', '14']","['14', '14']"
13009,3,5319,10,['16'],['16']
13010,8,5320,0,"['24', '26']","['24', '26']"
13011,8,5320,1,['26'],['26']
13012,3,5320,2,['16'],['16']
13013,1,5320,3,"['14', '16']","['14', '16']"
13014,5,5320,4,['24'],['24']
13015,2,5320,5,['26'],['26']
13016,4,5320,6,"['14', '14']","['14', '14']"
13017,7,5320,7,['24'],['24']
13018,5,5320,8,"['24', '24']","['24', '24']"
13019,7,5320,9,['24'],['24']
13020,7,5320,10,['14'],['14']
13021,4,5321,0,"['14', '14']","['14', '14']"
13022,7,5321,1,['24'],['24']
13023,5,5321,2,['14'],['14']
13024,7,5321,3,['24'],['24']
13025,8,5321,4,"['24', '26']","['24', '26']"
13026,8,5321,5,['26'],['26']
13027,5,5321,6,"['24', '24']","['24', '24']"
13028,2,5321,7,['26'],['26']
13029,1,5321,8,"['16', '14']","['16', '14']"
13030,3,5321,9,['16'],['16']
13031,7,5321,10,['24'],['24']
13032,1,5322,0,"['16', '14']","['16', '14']"
13033,7,5322,1,['24'],['24']
13034,3,5322,2,['26'],['26']
13035,8,5322,3,"['26', '24']","['26', '24']"
13036,7,5322,4,['24'],['24']
13037,8,5322,5,['26'],['26']
13038,5,5322,6,['14'],['14']
13039,7,5322,7,['24'],['24']
13040,4,5322,8,"['14', '14']","['14', '14']"
13041,2,5322,9,['16'],['16']
13042,5,5322,10,"['24', '24']","['24', '24']"
13043,3,5323,0,['26'],['26']
13044,7,5323,1,['24'],['24']
13045,1,5323,2,"['14', '16']","['14', '16']"
13046,5,5323,3,"['14', '14']","['14', '14']"
13047,8,5323,4,['26'],['26']
13048,7,5323,5,"['24', '24']","['24', '24']"
13049,4,5323,6,['24'],['24']
13050,8,5323,7,"['26', '24']","['26', '24']"
13051,2,5323,8,['16'],['16']
13052,5,5323,9,['24'],['24']
13053,4,5323,10,['14'],['14']
13054,7,5324,0,['24'],['24']
13055,5,5324,1,['14'],['14']
13056,3,5324,2,['16'],['16']
13057,7,5324,3,['24'],['24']
13058,1,5324,4,"['14', '16']","['14', '16']"
13059,4,5324,5,"['14', '14']","['14', '14']"
13060,7,5324,6,['24'],['24']
13061,8,5324,7,"['26', '24']","['26', '24']"
13062,8,5324,8,['26'],['26']
13063,5,5324,9,"['24', '24']","['24', '24']"
13064,2,5324,10,['26'],['26']
13065,7,5325,0,['24'],['24']
13066,6,5325,1,['14'],['14']
13067,4,5325,2,"['14', '14']","['14', '14']"
13068,7,5325,3,"['24', '24']","['24', '24']"
13069,2,5325,4,['26'],['26']
13070,3,5325,5,['16'],['16']
13071,8,5325,6,['26'],['26']
13072,1,5325,7,"['14', '16']","['14', '16']"
13073,5,5325,8,['24'],['24']
13074,5,5325,9,['24'],['24']
13075,8,5325,10,"['26', '24']","['26', '24']"
13076,7,5326,0,['24'],['24']
13077,3,5326,1,['26'],['26']
13078,6,5326,2,"['14', '14']","['14', '14']"
13079,5,5326,3,['24'],['24']
13080,6,5326,4,['24'],['24']
13081,7,5326,5,"['24', '24']","['24', '24']"
13082,8,5326,6,"['26', '24']","['26', '24']"
13083,8,5326,7,['26'],['26']
13084,4,5326,8,['14'],['14']
13085,1,5326,9,"['16', '14']","['16', '14']"
13086,2,5326,10,['16'],['16']
13087,4,5327,0,"['14', '14']","['14', '14']"
13088,7,5327,1,['24'],['24']
13089,3,5327,2,['26'],['26']
13090,1,5327,3,"['16', '14']","['16', '14']"
13091,8,5327,4,['26'],['26']
13092,2,5327,5,['16'],['16']
13093,6,5327,6,['14'],['14']
13094,6,5327,7,['24'],['24']
13095,7,5327,8,"['24', '24']","['24', '24']"
13096,5,5327,9,['24'],['24']
13097,8,5327,10,"['26', '24']","['26', '24']"
13098,5,5328,0,['14'],['14']
13099,3,5328,1,['26'],['26']
13100,6,5328,2,"['14', '14']","['14', '14']"
13101,7,5328,3,['24'],['24']
13102,2,5328,4,['16'],['16']
13103,1,5328,5,"['16', '14']","['16', '14']"
13104,8,5328,6,['26'],['26']
13105,8,5328,7,"['26', '24']","['26', '24']"
13106,7,5328,8,"['24', '24']","['24', '24']"
13107,4,5328,9,['24'],['24']
13108,5,5328,10,['24'],['24']
13109,7,5329,0,"['24', '24']","['24', '24']"
13110,1,5329,1,"['16', '14']","['16', '14']"
13111,7,5329,2,['24'],['24']
13112,2,5329,3,['26'],['26']
13113,8,5329,4,['26'],['26']
13114,4,5329,5,['14'],['14']
13115,5,5329,6,['24'],['24']
13116,5,5329,7,['24'],['24']
13117,3,5329,8,['16'],['16']
13118,8,5329,9,"['26', '24']","['26', '24']"
13119,6,5329,10,"['14', '14']","['14', '14']"
13120,3,5330,0,['16'],['16']
13121,2,5330,1,['26'],['26']
13122,6,5330,2,['14'],['14']
13123,7,5330,3,"['24', '24']","['24', '24']"
13124,7,5330,4,['24'],['24']
13125,5,5330,5,"['14', '14']","['14', '14']"
13126,1,5330,6,"['14', '16']","['14', '16']"
13127,5,5330,7,['24'],['24']
13128,6,5330,8,['24'],['24']
13129,4,5330,9,['26'],['26']
13130,8,5330,10,"['24', '26']","['24', '26']"
13131,4,5331,0,"['14', '14']","['14', '14']"
13132,8,5331,1,"['24', '26']","['24', '26']"
13133,8,5331,2,['26'],['26']
13134,3,5331,3,['16'],['16']
13135,6,5331,4,['14'],['14']
13136,6,5331,5,['24'],['24']
13137,7,5331,6,['24'],['24']
13138,1,5331,7,"['16', '14']","['16', '14']"
13139,2,5331,8,['26'],['26']
13140,7,5331,9,['24'],['24']
13141,5,5331,10,"['24', '24']","['24', '24']"
13142,7,5332,0,['24'],['24']
13143,1,5332,1,"['16', '14']","['16', '14']"
13144,8,5332,2,['26'],['26']
13145,7,5332,3,['24'],['24']
13146,5,5332,4,"['24', '24']","['24', '24']"
13147,3,5332,5,['16'],['16']
13148,8,5332,6,"['24', '26']","['24', '26']"
13149,2,5332,7,['26'],['26']
13150,7,5332,8,['14'],['14']
13151,6,5332,9,"['14', '14']","['14', '14']"
13152,4,5332,10,['24'],['24']
13153,4,5333,0,"['14', '14']","['14', '14']"
13154,5,5333,1,['14'],['14']
13155,3,5333,2,['26'],['26']
13156,1,5333,3,"['16', '14']","['16', '14']"
13157,2,5333,4,['16'],['16']
13158,7,5333,5,['24'],['24']
13159,7,5333,6,"['24', '24']","['24', '24']"
13160,8,5333,7,['26'],['26']
13161,8,5333,8,"['24', '26']","['24', '26']"
13162,6,5333,9,['24'],['24']
13163,6,5333,10,['24'],['24']
13164,8,5334,0,"['26', '24']","['26', '24']"
13165,1,5334,1,"['14', '16']","['14', '16']"
13166,7,5334,2,['24'],['24']
13167,8,5334,3,['26'],['26']
13168,5,5334,4,['24'],['24']
13169,4,5334,5,['14'],['14']
13170,2,5334,6,['26'],['26']
13171,5,5334,7,"['14', '14']","['14', '14']"
13172,7,5334,8,"['24', '24']","['24', '24']"
13173,4,5334,9,['24'],['24']
13174,3,5334,10,['16'],['16']
13175,7,5335,0,['24'],['24']
13176,3,5335,1,['16'],['16']
13177,2,5335,2,['26'],['26']
13178,6,5335,3,['14'],['14']
13179,8,5335,4,"['26', '24']","['26', '24']"
13180,7,5335,5,"['24', '24']","['24', '24']"
13181,4,5335,6,"['14', '14']","['14', '14']"
13182,5,5335,7,['24'],['24']
13183,6,5335,8,['24'],['24']
13184,1,5335,9,"['16', '14']","['16', '14']"
13185,8,5335,10,['26'],['26']
13186,7,5336,0,['24'],['24']
13187,5,5336,1,['14'],['14']
13188,8,5336,2,"['24', '26']","['24', '26']"
13189,3,5336,3,['16'],['16']
13190,6,5336,4,['24'],['24']
13191,4,5336,5,"['14', '14']","['14', '14']"
13192,7,5336,6,"['24', '24']","['24', '24']"
13193,6,5336,7,['24'],['24']
13194,8,5336,8,['26'],['26']
13195,1,5336,9,"['16', '14']","['16', '14']"
13196,2,5336,10,['26'],['26']
13197,6,5337,0,"['14', '14']","['14', '14']"
13198,3,5337,1,['16'],['16']
13199,7,5337,2,"['24', '24']","['24', '24']"
13200,2,5337,3,['26'],['26']
13201,8,5337,4,['26'],['26']
13202,6,5337,5,['14'],['14']
13203,7,5337,6,['24'],['24']
13204,5,5337,7,['24'],['24']
13205,4,5337,8,['24'],['24']
13206,1,5337,9,"['16', '14']","['16', '14']"
13207,8,5337,10,"['26', '24']","['26', '24']"
13208,1,5338,0,"['16', '14']","['16', '14']"
13209,3,5338,1,['26'],['26']
13210,7,5338,2,['24'],['24']
13211,5,5338,3,"['14', '14']","['14', '14']"
13212,7,5338,4,['24'],['24']
13213,8,5338,5,"['24', '26']","['24', '26']"
13214,2,5338,6,['16'],['16']
13215,8,5338,7,['26'],['26']
13216,7,5338,8,['14'],['14']
13217,6,5338,9,['24'],['24']
13218,4,5338,10,"['24', '24']","['24', '24']"
13219,7,5339,0,['24'],['24']
13220,8,5339,1,"['26', '24']","['26', '24']"
13221,8,5339,2,['26'],['26']
13222,2,5339,3,['26'],['26']
13223,7,5339,4,['24'],['24']
13224,4,5339,5,"['14', '14']","['14', '14']"
13225,5,5339,6,"['24', '24']","['24', '24']"
13226,7,5339,7,['24'],['24']
13227,3,5339,8,['16'],['16']
13228,6,5339,9,['14'],['14']
13229,1,5339,10,"['14', '16']","['14', '16']"
13230,7,5340,0,"['24', '24']","['24', '24']"
13231,3,5340,1,['26'],['26']
13232,1,5340,2,"['14', '16']","['14', '16']"
13233,8,5340,3,"['24', '26']","['24', '26']"
13234,8,5340,4,['26'],['26']
13235,2,5340,5,['16'],['16']
13236,7,5340,6,['24'],['24']
13237,4,5340,7,['24'],['24']
13238,5,5340,8,['24'],['24']
13239,5,5340,9,"['14', '14']","['14', '14']"
13240,4,5340,10,['14'],['14']
13241,4,5341,0,"['14', '14']","['14', '14']"
13242,7,5341,1,['24'],['24']
13243,8,5341,2,"['24', '26']","['24', '26']"
13244,8,5341,3,['26'],['26']
13245,5,5341,4,['24'],['24']
13246,5,5341,5,['14'],['14']
13247,7,5341,6,"['24', '24']","['24', '24']"
13248,1,5341,7,"['16', '14']","['16', '14']"
13249,2,5341,8,['26'],['26']
13250,3,5341,9,['16'],['16']
13251,6,5341,10,['24'],['24']
13252,6,5342,0,"['14', '14']","['14', '14']"
13253,1,5342,1,"['16', '14']","['16', '14']"
13254,7,5342,2,"['24', '24']","['24', '24']"
13255,7,5342,3,['24'],['24']
13256,3,5342,4,['26'],['26']
13257,5,5342,5,['24'],['24']
13258,6,5342,6,['24'],['24']
13259,8,5342,7,['26'],['26']
13260,4,5342,8,['14'],['14']
13261,2,5342,9,['16'],['16']
13262,8,5342,10,"['26', '24']","['26', '24']"
13263,8,5343,0,"['26', '24']","['26', '24']"
13264,6,5343,1,"['14', '14']","['14', '14']"
13265,8,5343,2,['26'],['26']
13266,3,5343,3,['26'],['26']
13267,5,5343,4,['24'],['24']
13268,6,5343,5,['24'],['24']
13269,7,5343,6,"['24', '24']","['24', '24']"
13270,2,5343,7,['16'],['16']
13271,7,5343,8,['24'],['24']
13272,4,5343,9,['14'],['14']
13273,1,5343,10,"['16', '14']","['16', '14']"
13274,7,5344,0,"['24', '24']","['24', '24']"
13275,7,5344,1,['24'],['24']
13276,6,5344,2,['24'],['24']
13277,3,5344,3,['16'],['16']
13278,2,5344,4,['26'],['26']
13279,8,5344,5,['26'],['26']
13280,8,5344,6,"['24', '26']","['24', '26']"
13281,5,5344,7,"['14', '14']","['14', '14']"
13282,1,5344,8,"['16', '14']","['16', '14']"
13283,4,5344,9,['14'],['14']
13284,5,5344,10,['24'],['24']
13285,3,5345,0,['16'],['16']
13286,6,5345,1,['24'],['24']
13287,8,5345,2,['26'],['26']
13288,6,5345,3,"['14', '14']","['14', '14']"
13289,7,5345,4,['24'],['24']
13290,7,5345,5,"['24', '24']","['24', '24']"
13291,4,5345,6,['14'],['14']
13292,1,5345,7,"['16', '14']","['16', '14']"
13293,8,5345,8,"['24', '26']","['24', '26']"
13294,2,5345,9,['26'],['26']
13295,5,5345,10,['24'],['24']
13296,2,5346,0,['26'],['26']
13297,7,5346,1,['24'],['24']
13298,7,5346,2,"['14', '14']","['14', '14']"
13299,8,5346,3,['26'],['26']
13300,5,5346,4,['24'],['24']
13301,8,5346,5,"['24', '26']","['24', '26']"
13302,5,5346,6,['14'],['14']
13303,3,5346,7,['16'],['16']
13304,1,5346,8,"['16', '14']","['16', '14']"
13305,4,5346,9,['24'],['24']
13306,6,5346,10,"['24', '24']","['24', '24']"
13307,7,5347,0,['24'],['24']
13308,2,5347,1,['16'],['16']
13309,8,5347,2,"['24', '26']","['24', '26']"
13310,7,5347,3,"['24', '24']","['24', '24']"
13311,8,5347,4,['26'],['26']
13312,5,5347,5,['24'],['24']
13313,3,5347,6,['26'],['26']
13314,5,5347,7,"['14', '14']","['14', '14']"
13315,1,5347,8,"['14', '16']","['14', '16']"
13316,4,5347,9,['14'],['14']
13317,4,5347,10,['24'],['24']
13318,7,5348,0,"['24', '24']","['24', '24']"
13319,1,5348,1,"['16', '14']","['16', '14']"
13320,3,5348,2,['16'],['16']
13321,4,5348,3,['14'],['14']
13322,8,5348,4,['26'],['26']
13323,7,5348,5,['24'],['24']
13324,8,5348,6,"['26', '24']","['26', '24']"
13325,2,5348,7,['26'],['26']
13326,5,5348,8,"['14', '14']","['14', '14']"
13327,4,5348,9,['24'],['24']
13328,6,5348,10,['24'],['24']
13329,6,5349,0,"['14', '14']","['14', '14']"
13330,3,5349,1,['16'],['16']
13331,7,5349,2,"['24', '24']","['24', '24']"
13332,8,5349,3,"['26', '24']","['26', '24']"
13333,6,5349,4,['14'],['14']
13334,8,5349,5,['26'],['26']
13335,5,5349,6,['24'],['24']
13336,7,5349,7,['24'],['24']
13337,1,5349,8,"['14', '16']","['14', '16']"
13338,2,5349,9,['26'],['26']
13339,4,5349,10,['24'],['24']
13340,5,5350,0,['24'],['24']
13341,1,5350,1,"['16', '14']","['16', '14']"
13342,3,5350,2,['16'],['16']
13343,7,5350,3,"['24', '24']","['24', '24']"
13344,7,5350,4,['24'],['24']
13345,2,5350,5,['26'],['26']
13346,6,5350,6,['14'],['14']
13347,5,5350,7,"['14', '14']","['14', '14']"
13348,4,5350,8,['26'],['26']
13349,8,5350,9,"['24', '26']","['24', '26']"
13350,6,5350,10,['24'],['24']
13351,7,5351,0,"['24', '24']","['24', '24']"
13352,3,5351,1,['26'],['26']
13353,8,5351,2,['26'],['26']
13354,6,5351,3,['14'],['14']
13355,7,5351,4,['24'],['24']
13356,8,5351,5,"['24', '26']","['24', '26']"
13357,6,5351,6,['24'],['24']
13358,2,5351,7,['16'],['16']
13359,1,5351,8,"['16', '14']","['16', '14']"
13360,5,5351,9,"['14', '14']","['14', '14']"
13361,4,5351,10,['24'],['24']
13362,1,5352,0,"['14', '16']","['14', '16']"
13363,3,5352,1,['16'],['16']
13364,2,5352,2,['26'],['26']
13365,7,5352,3,"['24', '24']","['24', '24']"
13366,8,5352,4,"['26', '24']","['26', '24']"
13367,7,5352,5,['24'],['24']
13368,4,5352,6,['14'],['14']
13369,6,5352,7,"['14', '14']","['14', '14']"
13370,5,5352,8,['24'],['24']
13371,5,5352,9,['24'],['24']
13372,8,5352,10,['26'],['26']
